Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,20130701:0900,14.4,24,5.6,24,3.7,24,-,-,-,D
1962,20130702:0900,15.3,24,5.8,24,2.9,24,-,-,-,D
1962,20130703:0900,16.3,24,8.0,24,6.0,24,-,-,-,D
1962,20130704:0900,13.9,24,10.9,24,10.2,24,-,-,-,D
1962,20130705:0900,17.3,24,10.9,24,7.9,24,-,-,-,D
1962,20130706:0900,16.6,24,12.5,24,10.8,24,-,-,-,D
1962,20130707:0900,17.6,24,8.6,24,6.7,24,-,-,-,D
1962,20130708:0900,16.4,24,9.6,24,8.1,24,-,-,-,D
1962,20130709:0900,14.6,24,5.6,24,3.4,24,-,-,-,D
1962,20130710:0900,14.3,24,8.6,24,7.2,24,-,-,-,D
1962,20130711:0900,13.3,24,5.8,24,3.4,24,-,-,-,D
1962,20130712:0900,11.5,24,6.0,24,3.5,24,-,-,-,D
1962,20130713:0900,13.8,24,5.5,24,2.7,24,-,-,-,D
1962,20130714:0900,14.1,24,7.1,24,5.1,24,-,-,-,D
1962,20130715:0900,14.8,24,5.4,24,3.2,24,-,-,-,D
1962,20130716:0900,11.7,24,2.7,24,-0.9,24,-,-,-,D
1962,20130717:0900,13.3,24,3.7,24,1.4,24,-,-,-,D
1962,20130718:0900,14.0,24,10.5,24,10.1,24,-,-,-,D
1962,20130719:0900,14.0,24,11.0,24,9.6,24,-,-,-,D
1962,20130720:0900,15.8,24,9.2,24,7.4,24,-,-,-,D
1962,20130721:0900,15.9,24,10.3,24,8.1,24,-,-,-,D
1962,20130722:0900,14.5,24,5.6,24,2.3,24,-,-,-,D
1962,20130723:0900,13.7,24,8.5,24,4.5,24,-,-,-,D
1962,20130724:0900,16.4,24,9.4,24,7.1,24,-,-,-,D
1962,20130725:0900,15.5,24,9.9,24,8.4,24,-,-,-,D
1962,20130726:0900,15.6,24,10.7,24,9.0,24,-,-,-,D
1962,20130727:0900,15.1,24,11.2,24,9.1,24,-,-,-,D
1962,20130728:0900,15.7,24,5.1,24,2.2,24,-,-,-,D
1962,20130729:0900,15.7,24,6.2,24,2.1,24,-,-,-,D
1962,20130730:0900,15.4,24,5.0,24,0.5,24,-,-,-,D
1962,20130731:0900,15.5,24,7.5,24,3.4,24,-,-,-,D
1962,20130801:0900,18.3,24,10.7,24,9.4,24,-,-,-,D
1962,20130802:0900,15.2,24,12.6,24,11.4,24,-,-,-,D
1962,20130803:0900,16.7,24,9.7,24,7.0,24,-,-,-,D
1962,20130804:0900,18.3,24,10.4,24,8.3,24,-,-,-,D
1962,20130805:0900,16.9,24,11.0,24,9.2,24,-,-,-,D
1962,20130806:0900,16.4,24,9.3,24,7.9,24,-,-,-,D
1962,20130807:0900,17.7,24,8.9,24,7.0,24,-,-,-,D
1962,20130808:0900,18.3,24,7.3,24,4.6,24,-,-,-,D
1962,20130809:0900,18.5,24,6.7,24,3.3,24,-,-,-,D
1962,20130810:0900,18.1,24,10.5,24,7.8,24,-,-,-,D
1962,20130811:0900,15.2,24,11.7,24,11.4,24,-,-,-,D
1962,20130812:0900,15.6,24,9.7,24,8.5,24,-,-,-,D
1962,20130813:0900,14.5,24,8.9,24,8.0,24,-,-,-,D
1962,20130814:0900,16.9,24,11.3,24,9.7,24,-,-,-,D
1962,20130815:0900,15.5,24,10.3,24,8.7,24,-,-,-,D
1962,20130816:0900,15.4,24,8.3,24,6.7,24,-,-,-,D
1962,20130817:0900,15.6,24,9.3,24,7.6,24,-,-,-,D
1962,20130818:0900,16.3,24,10.8,24,9.7,24,-,-,-,D
1962,20130819:0900,16.3,24,7.3,24,5.4,24,-,-,-,D
1962,20130820:0900,15.1,24,10.4,24,9.8,24,-,-,-,D
1962,20130821:0900,15.3,24,11.0,24,9.6,24,-,-,-,D
1962,20130822:0900,13.9,24,10.0,24,8.4,24,-,-,-,D
1962,20130823:0900,16.5,24,6.5,24,4.4,24,-,-,-,D
1962,20130824:0900,15.6,24,5.7,24,3.4,24,-,-,-,D
1962,20130825:0900,16.1,24,10.5,24,9.5,24,-,-,-,D
1962,20130826:0900,15.4,24,7.6,24,6.0,24,-,-,-,D
1962,20130827:0900,15.0,24,10.0,24,10.6,24,-,-,-,D
1962,20130828:0900,15.7,24,7.0,24,5.3,24,-,-,-,D
1962,20130829:0900,17.2,24,9.6,24,9.0,24,-,-,-,D
1962,20130830:0900,14.3,24,7.1,24,5.2,24,-,-,-,D
1962,20130831:0900,12.9,24,6.8,24,4.6,24,-,-,-,D
1962,20130901:0900,15.6,24,7.3,24,5.8,24,-,-,-,D
1962,20130902:0900,16.3,24,5.9,24,3.8,24,-,-,-,D
1962,20130903:0900,15.9,24,5.3,24,1.5,24,-,-,-,D
1962,20130904:0900,15.6,24,6.8,24,4.0,24,-,-,-,D
1962,20130905:0900,15.6,24,8.0,24,7.8,24,-,-,-,D
1962,20130906:0900,15.4,24,4.3,24,1.2,24,-,-,-,D
1962,20130907:0900,14.4,24,8.8,24,7.2,24,-,-,-,D
1962,20130908:0900,16.5,24,12.8,24,12.1,24,-,-,-,D
1962,20130909:0900,16.7,24,11.5,24,9.7,24,-,-,-,D
1962,20130910:0900,15.6,24,8.7,24,6.7,24,-,-,-,D
1962,20130911:0900,16.5,24,11.7,24,9.7,24,-,-,-,D
1962,20130912:0900,20.3,24,14.2,24,14.3,24,-,-,-,D
1962,20130913:0900,17.3,24,11.6,24,10.4,24,-,-,-,D
1962,20130914:0900,16.7,24,10.9,24,10.3,24,-,-,-,D
1962,20130915:0900,14.9,24,10.1,24,8.9,24,-,-,-,D
1962,20130916:0900,15.3,24,7.6,24,6.3,24,-,-,-,D
1962,20130917:0900,16.6,24,10.1,24,9.5,24,-,-,-,D
1962,20130918:0900,16.9,24,3.0,24,-0.9,24,-,-,-,D
1962,20130919:0900,14.9,24,7.9,24,6.1,24,-,-,-,D
1962,20130920:0900,16.4,24,12.5,24,11.8,24,-,-,-,D
1962,20130921:0900,19.5,24,14.7,24,13.9,24,-,-,-,D
1962,20130922:0900,17.9,24,12.3,24,12.7,24,-,-,-,D
1962,20130923:0900,19.9,24,10.9,24,9.1,24,-,-,-,D
1962,20130924:0900,19.4,24,12.9,24,12.1,24,-,-,-,D
1962,20130925:0900,16.9,24,13.1,24,13.0,24,-,-,-,D
1962,20130926:0900,16.6,24,13.5,24,12.7,24,-,-,-,D
1962,20130927:0900,16.8,24,14.2,24,13.3,24,-,-,-,D
1962,20130928:0900,19.2,24,13.7,24,12.3,24,-,-,-,D
1962,20130929:0800,17.3,24,12.6,24,10.9,24,-,-,-,D
1962,20130930:0800,18.2,24,12.0,24,10.6,24,-,-,-,D
1962,20131001:0800,16.6,24,12.7,24,11.2,24,-,-,-,D
1962,20131002:0800,17.0,24,8.1,24,3.7,24,-,-,-,D
1962,20131003:0800,17.4,24,12.0,24,9.7,24,-,-,-,D
1962,20131004:0800,18.0,24,8.3,24,5.0,24,-,-,-,D
1962,20131005:0800,18.5,24,12.4,24,12.2,24,-,-,-,D
1962,20131006:0800,19.3,24,11.3,24,7.8,24,-,-,-,D
1962,20131007:0800,19.9,24,11.8,24,8.4,24,-,-,-,D
1962,20131008:0800,18.4,24,9.6,24,6.9,24,-,-,-,D
1962,20131009:0800,19.4,24,11.6,24,10.1,24,-,-,-,D
1962,20131010:0800,16.9,24,9.0,24,5.8,24,-,-,-,D
1962,20131011:0800,16.1,24,11.5,24,11.5,24,-,-,-,D
1962,20131012:0800,17.5,24,11.1,24,9.6,24,-,-,-,D
1962,20131013:0800,16.6,24,10.9,24,10.6,24,-,-,-,D
1962,20131014:0800,18.1,24,13.0,24,11.1,24,-,-,-,D
1962,20131015:0800,19.0,24,15.0,24,14.3,24,-,-,-,D
1962,20131016:0800,21.3,24,10.1,24,8.1,24,-,-,-,D
1962,20131017:0800,17.6,24,12.8,24,11.2,24,-,-,-,D
1962,20131018:0800,18.6,24,8.6,24,4.8,24,-,-,-,D
1962,20131019:0800,19.1,24,14.2,24,11.7,24,-,-,-,D
1962,20131020:0800,18.1,24,9.2,24,5.9,24,-,-,-,D
1962,20131021:0800,17.3,24,12.9,24,10.5,24,-,-,-,D
1962,20131022:0800,17.5,24,10.7,24,7.8,24,-,-,-,D
1962,20131023:0800,19.1,24,14.2,24,11.3,24,-,-,-,D
1962,20131024:0800,18.7,24,14.2,24,11.7,24,-,-,-,D
1962,20131025:0800,20.4,24,14.2,24,11.4,24,-,-,-,D
1962,20131026:0800,23.0,24,12.2,24,9.4,24,-,-,-,D
1962,20131027:0800,18.6,24,8.8,24,5.4,24,-,-,-,D
1962,20131028:0800,19.3,24,12.7,24,10.4,24,-,-,-,D
1962,20131029:0800,17.8,24,10.4,24,7.8,24,-,-,-,D
1962,20131030:0800,17.0,24,10.9,24,8.1,24,-,-,-,D
1962,20131031:0800,19.0,24,13.5,24,10.2,24,-,-,-,D
1962,20131101:0800,21.9,24,13.6,24,11.5,24,-,-,-,D
1962,20131102:0800,19.3,24,11.2,24,9.4,24,-,-,-,D
1962,20131103:0800,17.5,24,11.3,24,8.8,24,-,-,-,D
1962,20131104:0800,18.6,24,10.0,24,7.1,24,-,-,-,D
1962,20131105:0800,20.5,24,12.1,24,8.5,24,-,-,-,D
1962,20131106:0800,19.8,24,12.0,24,8.8,24,-,-,-,D
1962,20131107:0800,19.4,24,11.1,24,8.9,24,-,-,-,D
1962,20131108:0800,19.3,24,10.9,24,8.2,24,-,-,-,D
1962,20131109:0800,19.3,24,14.6,24,12.3,24,-,-,-,D
1962,20131110:0800,18.9,24,15.4,24,14.4,24,-,-,-,D
1962,20131111:0800,19.1,24,14.7,24,13.1,24,-,-,-,D
1962,20131112:0800,19.7,24,14.1,24,11.3,24,-,-,-,D
1962,20131113:0800,21.9,24,10.4,24,7.0,24,-,-,-,D
1962,20131114:0800,20.6,24,9.6,24,5.7,24,-,-,-,D
1962,20131115:0800,19.9,24,9.7,24,5.5,24,-,-,-,D
1962,20131116:0800,20.3,24,11.8,24,9.2,24,-,-,-,D
1962,20131117:0800,21.3,24,14.4,24,11.4,24,-,-,-,D
1962,20131118:0800,22.1,24,14.2,24,9.6,24,-,-,-,D
1962,20131119:0800,23.1,24,15.6,24,13.1,24,-,-,-,D
1962,20131120:0800,24.8,24,14.0,24,10.2,24,-,-,-,D
1962,20131121:0800,22.9,24,15.1,24,11.9,24,-,-,-,D
1962,20131122:0800,24.0,24,12.5,24,9.2,24,-,-,-,D
1962,20131123:0800,25.1,24,13.8,24,10.3,24,-,-,-,D
1962,20131124:0800,25.6,24,15.9,24,12.7,24,-,-,-,D
1962,20131125:0800,23.2,24,15.1,24,13.1,24,-,-,-,D
1962,20131126:0800,23.9,24,17.8,24,16.5,24,-,-,-,D
1962,20131127:0800,25.9,24,16.1,24,13.1,24,-,-,-,D
1962,20131128:0800,23.9,24,15.8,24,15.5,24,-,-,-,D
1962,20131129:0800,-,-,15.5,24,14.6,24,-,-,-,D
1962,20131130:0800,22.2,24,16.9,24,14.7,24,-,-,-,D
1962,20131201:0800,25.5,24,15.4,24,14.3,24,-,-,-,D
1962,20131202:0800,19.9,24,11.3,24,7.8,24,-,-,-,D
1962,20131203:0800,23.1,24,13.6,24,11.5,24,-,-,-,D
1962,20131204:0800,21.7,24,16.9,24,16.9,24,-,-,-,D
1962,20131205:0800,19.8,24,17.4,24,17.2,24,-,-,-,D
1962,20131206:0800,22.8,24,16.4,24,15.2,24,-,-,-,D
1962,20131207:0800,23.9,24,15.7,24,14.5,24,-,-,-,D
1962,20131208:0800,22.3,24,14.0,24,12.8,24,-,-,-,D
1962,20131209:0800,21.5,24,14.4,24,13.3,24,-,-,-,D
1962,20131210:0800,21.4,24,14.5,24,12.4,24,-,-,-,D
1962,20131211:0800,20.4,24,14.1,24,11.5,24,-,-,-,D
1962,20131212:0800,20.2,24,12.9,24,9.7,24,-,-,-,D
1962,20131213:0800,22.7,24,15.2,24,13.5,24,-,-,-,D
1962,20131214:0800,24.9,24,14.3,24,11.5,24,-,-,-,D
1962,20131215:0800,25.5,24,15.8,24,12.1,24,-,-,-,D
1962,20131216:0800,24.9,24,14.9,24,11.9,24,-,-,-,D
1962,20131217:0800,25.0,24,16.5,24,14.1,24,-,-,-,D
1962,20131218:0800,23.6,24,16.5,24,14.9,24,-,-,-,D
1962,20131219:0800,21.7,24,15.3,24,14.4,24,-,-,-,D
1962,20131220:0800,21.4,24,12.6,24,9.9,24,-,-,-,D
1962,20131221:0800,22.6,24,14.3,24,10.7,24,-,-,-,D
1962,20131222:0800,21.5,24,16.6,24,14.9,24,-,-,-,D
1962,20131223:0800,21.0,24,14.0,24,11.7,24,-,-,-,D
1962,20131224:0800,21.9,24,15.1,24,13.0,24,-,-,-,D
1962,20131225:0800,22.4,24,16.2,24,16.3,24,-,-,-,D
1962,20131226:0800,20.6,24,14.6,24,12.7,24,-,-,-,D
1962,20131227:0800,21.2,24,13.5,24,11.7,24,-,-,-,D
1962,20131228:0800,22.8,24,14.3,24,12.4,24,-,-,-,D
1962,20131229:0800,22.6,24,16.0,24,16.2,24,-,-,-,D
1962,20131230:0800,23.7,24,15.1,24,13.7,24,-,-,-,D
1962,20131231:0800,23.8,24,15.4,24,12.6,24,-,-,-,D
1962,20140101:0800,21.2,24,11.1,24,9.3,24,-,-,-,D
1962,20140102:0800,24.0,24,15.7,24,14.1,24,-,-,-,D
1962,20140103:0800,22.7,24,14.8,24,12.9,24,-,-,-,D
1962,20140104:0800,26.3,24,18.5,24,17.7,24,-,-,-,D
1962,20140105:0800,26.2,24,18.8,24,18.4,24,-,-,-,D
1962,20140106:0800,24.2,24,16.7,24,14.6,24,-,-,-,D
1962,20140107:0800,22.2,24,11.7,24,9.3,24,-,-,-,D
1962,20140108:0800,25.2,24,17.2,24,15.3,24,-,-,-,D
1962,20140109:0800,23.7,24,14.8,24,12.3,24,-,-,-,D
1962,20140110:0800,20.4,24,12.2,24,9.0,24,-,-,-,D
1962,20140111:0800,21.9,24,14.6,24,11.2,24,-,-,-,D
1962,20140112:0800,22.1,24,15.3,24,13.5,24,-,-,-,D
1962,20140113:0800,22.1,24,16.8,24,14.4,24,-,-,-,D
1962,20140114:0800,24.3,24,16.4,24,14.5,24,-,-,-,D
1962,20140115:0800,21.4,24,14.4,24,10.4,24,-,-,-,D
1962,20140116:0800,22.4,24,15.5,24,12.0,24,-,-,-,D
1962,20140117:0800,21.1,24,17.5,24,15.8,24,-,-,-,D
1962,20140118:0800,21.3,24,15.2,24,12.9,24,-,-,-,D
1962,20140119:0800,21.5,24,11.3,24,8.3,24,-,-,-,D
1962,20140120:0800,23.7,24,16.7,24,14.9,24,-,-,-,D
1962,20140121:0800,22.3,24,17.8,24,17.6,24,-,-,-,D
1962,20140122:0800,21.5,24,17.4,24,15.5,24,-,-,-,D
1962,20140123:0800,25.5,24,16.7,24,15.3,24,-,-,-,D
1962,20140124:0800,21.7,24,16.3,24,13.5,24,-,-,-,D
1962,20140125:0800,22.5,24,13.1,24,8.6,24,-,-,-,D
1962,20140126:0800,25.5,24,17.4,24,15.6,24,-,-,-,D
1962,20140127:0800,23.7,24,14.9,24,12.0,24,-,-,-,D
1962,20140128:0800,20.2,24,12.2,24,9.9,24,-,-,-,D
1962,20140129:0800,20.7,24,11.7,24,7.9,24,-,-,-,D
1962,20140130:0800,22.5,24,15.7,24,14.9,24,-,-,-,D
1962,20140131:0800,22.2,24,13.7,24,10.6,24,-,-,-,D
1962,20140201:0800,25.3,24,14.1,24,11.3,24,-,-,-,D
1962,20140202:0800,23.8,24,14.5,24,10.8,24,-,-,-,D
1962,20140203:0800,26.6,24,14.4,24,10.8,24,-,-,-,D
1962,20140204:0800,25.2,24,15.3,24,12.1,24,-,-,-,D
1962,20140205:0800,23.5,24,17.3,24,15.6,24,-,-,-,D
1962,20140206:0800,24.9,24,17.7,24,15.9,24,-,-,-,D
1962,20140207:0800,24.9,24,18.6,24,17.5,24,-,-,-,D
1962,20140208:0800,24.3,24,19.3,24,18.9,24,-,-,-,D
1962,20140209:0800,23.7,24,18.6,24,17.8,24,-,-,-,D
1962,20140210:0800,25.0,24,17.9,24,15.0,24,-,-,-,D
1962,20140211:0800,23.8,24,17.5,24,16.9,24,-,-,-,D
1962,20140212:0800,23.1,24,13.8,24,11.1,24,-,-,-,D
1962,20140213:0800,22.7,24,16.9,24,15.2,24,-,-,-,D
1962,20140214:0800,22.8,24,15.9,24,14.2,24,-,-,-,D
1962,20140215:0800,22.7,24,14.3,24,10.3,24,-,-,-,D
1962,20140216:0800,23.1,24,13.5,24,8.9,24,-,-,-,D
1962,20140217:0800,27.0,24,15.3,24,13.3,24,-,-,-,D
1962,20140218:0800,26.7,24,18.6,24,15.3,24,-,-,-,D
1962,20140219:0800,28.0,24,18.5,24,15.8,24,-,-,-,D
1962,20140220:0800,25.6,24,17.9,24,15.8,24,-,-,-,D
1962,20140221:0800,25.6,24,17.9,24,14.5,24,-,-,-,D
1962,20140222:0800,27.9,24,19.7,24,18.2,24,-,-,-,D
1962,20140223:0800,24.8,24,18.0,24,16.9,24,-,-,-,D
1962,20140224:0800,23.5,24,13.4,24,11.0,24,-,-,-,D
1962,20140225:0800,22.5,24,13.1,24,9.1,24,-,-,-,D
1962,20140226:0800,22.8,24,13.0,24,8.3,24,-,-,-,D
1962,20140227:0800,25.4,24,15.7,24,13.2,24,-,-,-,D
1962,20140228:0800,25.6,24,14.2,24,10.7,24,-,-,-,D
1962,20140301:0800,24.6,24,15.5,24,13.5,24,-,-,-,D
1962,20140302:0800,20.9,24,13.8,24,11.7,24,-,-,-,D
1962,20140303:0800,22.0,24,13.8,24,12.3,24,-,-,-,D
1962,20140304:0800,22.6,24,12.3,24,9.6,24,-,-,-,D
1962,20140305:0800,20.4,24,15.1,24,13.9,24,-,-,-,D
1962,20140306:0800,20.4,24,12.0,24,8.4,24,-,-,-,D
1962,20140307:0800,21.9,24,11.4,24,6.9,24,-,-,-,D
1962,20140308:0800,22.9,24,11.7,24,7.1,24,-,-,-,D
1962,20140309:0800,23.0,24,14.7,24,13.2,24,-,-,-,D
1962,20140310:0800,23.1,24,12.9,24,8.7,24,-,-,-,D
1962,20140311:0800,25.2,24,13.5,24,9.9,24,-,-,-,D
1962,20140312:0800,24.0,24,15.4,24,12.9,24,-,-,-,D
1962,20140313:0800,23.4,24,12.7,24,9.6,24,-,-,-,D
1962,20140314:0800,24.9,24,13.5,24,10.3,24,-,-,-,D
1962,20140315:0800,23.2,24,16.1,24,17.2,24,-,-,-,D
1962,20140316:0800,22.7,24,19.2,24,18.9,24,-,-,-,D
1962,20140317:0800,24.6,24,16.3,24,13.4,24,-,-,-,D
1962,20140318:0800,24.0,24,14.9,24,12.3,24,-,-,-,D
1962,20140319:0800,24.6,24,17.1,24,16.6,24,-,-,-,D
1962,20140320:0800,22.9,24,12.1,24,8.5,24,-,-,-,D
1962,20140321:0800,22.2,24,14.9,24,11.3,24,-,-,-,D
1962,20140322:0800,25.5,24,13.1,24,11.2,24,-,-,-,D
1962,20140323:0800,23.2,24,13.7,24,8.8,24,-,-,-,D
1962,20140324:0800,23.5,24,12.8,24,9.3,24,-,-,-,D
1962,20140325:0800,24.2,24,12.9,24,10.1,24,-,-,-,D
1962,20140326:0800,21.9,24,16.4,24,15.2,24,-,-,-,D
1962,20140327:0800,20.4,24,15.0,24,12.8,24,-,-,-,D
1962,20140328:0800,21.3,24,12.0,24,7.6,24,-,-,-,D
1962,20140329:0800,22.4,24,13.8,24,8.8,24,-,-,-,D
1962,20140330:0800,21.8,24,11.4,24,7.5,24,-,-,-,D
1962,20140331:0800,23.0,24,12.5,24,8.4,24,-,-,-,D
1962,20140401:0800,24.5,24,11.4,24,6.1,24,-,-,-,D
1962,20140402:0800,23.7,24,12.8,24,10.4,24,-,-,-,D
1962,20140403:0800,24.0,24,13.4,24,9.1,24,-,-,-,D
1962,20140404:0800,21.6,24,13.7,24,9.8,24,-,-,-,D
1962,20140405:0800,22.0,24,13.8,24,11.7,24,-,-,-,D
1962,20140406:0900,21.8,24,15.6,24,14.1,24,-,-,-,D
1962,20140407:0900,22.5,24,14.9,24,12.3,24,-,-,-,D
1962,20140408:0900,23.0,24,16.8,24,14.3,24,-,-,-,D
1962,20140409:0900,22.6,24,18.1,24,16.8,24,-,-,-,D
1962,20140410:0900,23.1,24,15.7,24,12.9,24,-,-,-,D
1962,20140411:0900,24.2,24,16.4,24,13.7,24,-,-,-,D
1962,20140412:0900,23.0,24,14.6,24,12.0,24,-,-,-,D
1962,20140413:0900,22.3,24,11.4,24,7.4,24,-,-,-,D
1962,20140414:0900,23.2,24,16.0,24,15.5,24,-,-,-,D
1962,20140415:0900,22.2,24,18.1,24,16.8,24,-,-,-,D
1962,20140416:0900,22.2,24,18.4,24,17.5,24,-,-,-,D
1962,20140417:0900,22.0,24,17.0,24,16.0,24,-,-,-,D
1962,20140418:0900,24.0,24,18.7,24,17.0,24,-,-,-,D
1962,20140419:0900,24.1,24,17.1,24,15.5,24,-,-,-,D
1962,20140420:0900,22.9,24,14.7,24,12.7,24,-,-,-,D
1962,20140421:0900,19.9,24,14.5,24,12.2,24,-,-,-,D
1962,20140422:0900,20.0,24,14.6,24,13.1,24,-,-,-,D
1962,20140423:0900,20.0,24,11.4,24,8.5,24,-,-,-,D
1962,20140424:0900,19.5,24,9.4,24,6.9,24,-,-,-,D
1962,20140425:0900,21.8,24,13.4,24,10.7,24,-,-,-,D
1962,20140426:0900,21.7,24,14.4,24,12.1,24,-,-,-,D
1962,20140427:0900,19.1,24,8.3,24,5.3,24,-,-,-,D
1962,20140428:0900,19.6,24,13.4,24,12.2,24,-,-,-,D
1962,20140429:0900,18.2,24,11.5,24,9.2,24,-,-,-,D
1962,20140430:0900,18.3,24,9.2,24,6.5,24,-,-,-,D
1962,20140501:0900,17.4,24,7.1,24,4.4,24,-,-,-,D
1962,20140502:0900,18.6,24,7.8,24,5.3,24,-,-,-,D
1962,20140503:0900,17.8,24,8.7,24,6.3,24,-,-,-,D
1962,20140504:0900,20.6,24,9.9,24,7.0,24,-,-,-,D
1962,20140505:0900,20.9,24,13.2,24,11.0,24,-,-,-,D
1962,20140506:0900,19.3,24,14.5,24,12.1,24,-,-,-,D
1962,20140507:0900,21.0,24,13.7,24,11.7,24,-,-,-,D
1962,20140508:0900,21.0,24,14.1,24,13.2,24,-,-,-,D
1962,20140509:0900,20.1,24,11.7,24,9.7,24,-,-,-,D
1962,20140510:0900,19.1,24,10.7,24,8.2,24,-,-,-,D
1962,20140511:0900,18.1,24,7.4,24,5.0,24,-,-,-,D
1962,20140512:0900,18.1,24,9.2,24,7.4,24,-,-,-,D
1962,20140513:0900,19.2,24,10.4,24,8.7,24,-,-,-,D
1962,20140514:0900,18.6,24,11.6,24,10.2,24,-,-,-,D
1962,20140515:0900,16.6,24,9.7,24,9.7,24,-,-,-,D
1962,20140516:0900,17.0,24,6.9,24,2.2,24,-,-,-,D
1962,20140517:0900,16.0,24,5.6,24,1.7,24,-,-,-,D
1962,20140518:0900,17.6,24,8.5,24,4.1,24,-,-,-,D
1962,20140519:0900,17.3,24,9.7,24,6.2,24,-,-,-,D
1962,20140520:0900,18.7,24,8.6,24,5.7,24,-,-,-,D
1962,20140521:0900,18.3,24,10.0,24,7.6,24,-,-,-,D
1962,20140522:0900,19.0,24,12.9,24,9.4,24,-,-,-,D
1962,20140523:0900,17.8,24,12.8,24,10.5,24,-,-,-,D
1962,20140524:0900,18.1,24,14.1,24,13.2,24,-,-,-,D
1962,20140525:0900,20.3,24,14.8,24,13.6,24,-,-,-,D
1962,20140526:0900,18.9,24,13.4,24,11.8,24,-,-,-,D
1962,20140527:0900,15.1,24,3.9,24,-1.0,24,-,-,-,D
1962,20140528:0900,12.3,24,0.9,24,-3.2,24,-,-,-,D
1962,20140529:0900,13.4,24,5.0,24,0.8,24,-,-,-,D
1962,20140530:0900,16.0,24,11.9,24,11.6,24,-,-,-,D
1962,20140531:0900,17.2,24,9.1,24,6.2,24,-,-,-,D
1962,20140601:0900,15.5,24,6.0,24,2.6,24,-,-,-,D
1962,20140602:0900,15.2,24,8.1,24,6.6,24,-,-,-,D
1962,20140603:0900,14.7,24,8.9,24,5.5,24,-,-,-,D
1962,20140604:0900,17.6,24,8.7,24,3.7,24,-,-,-,D
1962,20140605:0900,18.0,24,7.3,24,3.1,24,-,-,-,D
1962,20140606:0900,15.9,24,7.5,24,4.1,24,-,-,-,D
1962,20140607:0900,17.9,24,9.3,24,4.7,24,-,-,-,D
1962,20140608:0900,18.3,24,8.8,24,3.9,24,-,-,-,D
1962,20140609:0900,19.2,24,14.2,24,14.0,24,-,-,-,D
1962,20140610:0900,18.3,24,13.9,24,13.2,24,-,-,-,D
1962,20140611:0900,14.5,24,11.1,24,9.7,24,-,-,-,D
1962,20140612:0900,18.8,24,10.0,24,6.1,24,-,-,-,D
1962,20140613:0900,16.9,24,9.8,24,7.1,24,-,-,-,D
1962,20140614:0900,16.4,24,5.1,24,2.1,24,-,-,-,D
1962,20140615:0900,15.8,24,5.0,24,1.9,24,-,-,-,D
1962,20140616:0900,17.1,24,8.2,24,5.5,24,-,-,-,D
1962,20140617:0900,16.6,24,12.6,24,11.9,24,-,-,-,D
1962,20140618:0900,18.5,24,12.5,24,10.7,24,-,-,-,D
1962,20140619:0900,16.8,24,11.1,24,8.3,24,-,-,-,D
1962,20140620:0900,15.0,24,11.4,24,9.2,24,-,-,-,D
1962,20140621:0900,15.6,24,8.5,24,4.7,24,-,-,-,D
1962,20140622:0900,16.7,24,11.2,24,9.7,24,-,-,-,D
1962,20140623:0900,17.4,24,5.4,24,2.9,24,-,-,-,D
1962,20140624:0900,15.6,24,9.2,24,5.9,24,-,-,-,D
1962,20140625:0900,17.1,24,13.0,24,12.0,24,-,-,-,D
1962,20140626:0900,16.8,24,13.6,24,12.3,24,-,-,-,D
1962,20140627:0900,19.0,24,10.1,24,8.1,24,-,-,-,D
1962,20140628:0900,15.8,24,9.5,24,9.2,24,-,-,-,D
1962,20140629:0900,16.0,24,6.2,24,3.6,24,-,-,-,D
1962,20140630:0900,15.9,24,9.8,24,7.8,24,-,-,-,D
1962,20140701:0900,16.1,24,9.8,24,8.2,24,-,-,-,D
1962,20140702:0900,16.0,24,9.4,24,7.9,24,-,-,-,D
1962,20140703:0900,13.3,24,7.1,24,5.1,24,-,-,-,D
1962,20140704:0900,13.4,24,6.9,24,4.6,24,-,-,-,D
1962,20140705:0900,15.0,24,8.3,24,7.5,24,-,-,-,D
1962,20140706:0900,16.3,24,8.7,24,5.7,24,-,-,-,D
1962,20140707:0900,15.8,24,10.0,24,7.2,24,-,-,-,D
1962,20140708:0900,14.7,24,12.0,24,10.3,24,-,-,-,D
1962,20140709:0900,14.3,24,11.8,24,10.5,24,-,-,-,D
1962,20140710:0900,15.1,24,12.8,24,11.5,24,-,-,-,D
1962,20140711:0900,15.7,24,13.9,24,12.6,24,-,-,-,D
1962,20140712:0900,16.7,24,11.9,24,11.7,24,-,-,-,D
1962,20140713:0900,13.5,24,8.8,24,7.2,24,-,-,-,D
1962,20140714:0900,16.2,24,7.1,24,4.7,24,-,-,-,D
1962,20140715:0900,12.1,24,5.2,24,2.9,24,-,-,-,D
