Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200604110922

Parameters
Date range,01 Jan 2010 - 03 Jun 2020
Region type,New Zealand
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
29/06/2012,29/06/2012,N/A,NZ,New Zealand,123.760
30/06/2012,30/06/2012,N/A,NZ,New Zealand,117.376
01/07/2012,01/07/2012,N/A,NZ,New Zealand,113.605
02/07/2012,02/07/2012,N/A,NZ,New Zealand,127.082
03/07/2012,03/07/2012,N/A,NZ,New Zealand,129.466
04/07/2012,04/07/2012,N/A,NZ,New Zealand,125.549
05/07/2012,05/07/2012,N/A,NZ,New Zealand,126.138
06/07/2012,06/07/2012,N/A,NZ,New Zealand,122.607
07/07/2012,07/07/2012,N/A,NZ,New Zealand,110.946
08/07/2012,08/07/2012,N/A,NZ,New Zealand,110.976
09/07/2012,09/07/2012,N/A,NZ,New Zealand,123.440
10/07/2012,10/07/2012,N/A,NZ,New Zealand,126.427
11/07/2012,11/07/2012,N/A,NZ,New Zealand,126.127
12/07/2012,12/07/2012,N/A,NZ,New Zealand,125.444
13/07/2012,13/07/2012,N/A,NZ,New Zealand,123.553
14/07/2012,14/07/2012,N/A,NZ,New Zealand,112.082
15/07/2012,15/07/2012,N/A,NZ,New Zealand,108.364
16/07/2012,16/07/2012,N/A,NZ,New Zealand,118.093
17/07/2012,17/07/2012,N/A,NZ,New Zealand,117.732
18/07/2012,18/07/2012,N/A,NZ,New Zealand,122.403
19/07/2012,19/07/2012,N/A,NZ,New Zealand,124.164
20/07/2012,20/07/2012,N/A,NZ,New Zealand,120.328
21/07/2012,21/07/2012,N/A,NZ,New Zealand,108.506
22/07/2012,22/07/2012,N/A,NZ,New Zealand,108.765
23/07/2012,23/07/2012,N/A,NZ,New Zealand,124.464
24/07/2012,24/07/2012,N/A,NZ,New Zealand,124.821
25/07/2012,25/07/2012,N/A,NZ,New Zealand,122.997
26/07/2012,26/07/2012,N/A,NZ,New Zealand,121.841
27/07/2012,27/07/2012,N/A,NZ,New Zealand,122.207
28/07/2012,28/07/2012,N/A,NZ,New Zealand,111.407
29/07/2012,29/07/2012,N/A,NZ,New Zealand,110.359
30/07/2012,30/07/2012,N/A,NZ,New Zealand,123.280
31/07/2012,31/07/2012,N/A,NZ,New Zealand,124.736
01/08/2012,01/08/2012,N/A,NZ,New Zealand,122.658
02/08/2012,02/08/2012,N/A,NZ,New Zealand,122.997
03/08/2012,03/08/2012,N/A,NZ,New Zealand,121.047
04/08/2012,04/08/2012,N/A,NZ,New Zealand,107.944
05/08/2012,05/08/2012,N/A,NZ,New Zealand,105.676
06/08/2012,06/08/2012,N/A,NZ,New Zealand,117.722
07/08/2012,07/08/2012,N/A,NZ,New Zealand,121.594
08/08/2012,08/08/2012,N/A,NZ,New Zealand,122.359
09/08/2012,09/08/2012,N/A,NZ,New Zealand,121.990
10/08/2012,10/08/2012,N/A,NZ,New Zealand,118.321
11/08/2012,11/08/2012,N/A,NZ,New Zealand,107.308
12/08/2012,12/08/2012,N/A,NZ,New Zealand,109.765
13/08/2012,13/08/2012,N/A,NZ,New Zealand,119.630
14/08/2012,14/08/2012,N/A,NZ,New Zealand,119.247
15/08/2012,15/08/2012,N/A,NZ,New Zealand,121.022
16/08/2012,16/08/2012,N/A,NZ,New Zealand,119.322
17/08/2012,17/08/2012,N/A,NZ,New Zealand,118.239
18/08/2012,18/08/2012,N/A,NZ,New Zealand,107.272
19/08/2012,19/08/2012,N/A,NZ,New Zealand,108.937
20/08/2012,20/08/2012,N/A,NZ,New Zealand,118.815
21/08/2012,21/08/2012,N/A,NZ,New Zealand,120.115
22/08/2012,22/08/2012,N/A,NZ,New Zealand,120.627
23/08/2012,23/08/2012,N/A,NZ,New Zealand,118.426
24/08/2012,24/08/2012,N/A,NZ,New Zealand,117.570
25/08/2012,25/08/2012,N/A,NZ,New Zealand,108.932
26/08/2012,26/08/2012,N/A,NZ,New Zealand,105.495
27/08/2012,27/08/2012,N/A,NZ,New Zealand,115.597
28/08/2012,28/08/2012,N/A,NZ,New Zealand,114.930
29/08/2012,29/08/2012,N/A,NZ,New Zealand,116.783
30/08/2012,30/08/2012,N/A,NZ,New Zealand,118.993
31/08/2012,31/08/2012,N/A,NZ,New Zealand,114.522
01/09/2012,01/09/2012,N/A,NZ,New Zealand,106.739
02/09/2012,02/09/2012,N/A,NZ,New Zealand,104.093
03/09/2012,03/09/2012,N/A,NZ,New Zealand,118.142
04/09/2012,04/09/2012,N/A,NZ,New Zealand,119.364
05/09/2012,05/09/2012,N/A,NZ,New Zealand,118.357
06/09/2012,06/09/2012,N/A,NZ,New Zealand,116.560
07/09/2012,07/09/2012,N/A,NZ,New Zealand,114.334
08/09/2012,08/09/2012,N/A,NZ,New Zealand,105.988
09/09/2012,09/09/2012,N/A,NZ,New Zealand,105.262
10/09/2012,10/09/2012,N/A,NZ,New Zealand,118.299
11/09/2012,11/09/2012,N/A,NZ,New Zealand,122.173
12/09/2012,12/09/2012,N/A,NZ,New Zealand,123.044
13/09/2012,13/09/2012,N/A,NZ,New Zealand,121.799
14/09/2012,14/09/2012,N/A,NZ,New Zealand,120.793
15/09/2012,15/09/2012,N/A,NZ,New Zealand,109.153
16/09/2012,16/09/2012,N/A,NZ,New Zealand,102.488
17/09/2012,17/09/2012,N/A,NZ,New Zealand,116.777
18/09/2012,18/09/2012,N/A,NZ,New Zealand,115.079
19/09/2012,19/09/2012,N/A,NZ,New Zealand,116.684
20/09/2012,20/09/2012,N/A,NZ,New Zealand,118.429
21/09/2012,21/09/2012,N/A,NZ,New Zealand,114.121
22/09/2012,22/09/2012,N/A,NZ,New Zealand,103.871
23/09/2012,23/09/2012,N/A,NZ,New Zealand,101.424
24/09/2012,24/09/2012,N/A,NZ,New Zealand,113.264
25/09/2012,25/09/2012,N/A,NZ,New Zealand,112.505
26/09/2012,26/09/2012,N/A,NZ,New Zealand,114.524
27/09/2012,27/09/2012,N/A,NZ,New Zealand,113.757
28/09/2012,28/09/2012,N/A,NZ,New Zealand,113.355
29/09/2012,29/09/2012,N/A,NZ,New Zealand,100.651
30/09/2012,30/09/2012,N/A,NZ,New Zealand,97.520
01/10/2012,01/10/2012,N/A,NZ,New Zealand,112.284
02/10/2012,02/10/2012,N/A,NZ,New Zealand,112.180
03/10/2012,03/10/2012,N/A,NZ,New Zealand,114.681
04/10/2012,04/10/2012,N/A,NZ,New Zealand,115.161
05/10/2012,05/10/2012,N/A,NZ,New Zealand,115.490
06/10/2012,06/10/2012,N/A,NZ,New Zealand,105.143
07/10/2012,07/10/2012,N/A,NZ,New Zealand,100.881
08/10/2012,08/10/2012,N/A,NZ,New Zealand,116.844
09/10/2012,09/10/2012,N/A,NZ,New Zealand,114.506
10/10/2012,10/10/2012,N/A,NZ,New Zealand,113.459
11/10/2012,11/10/2012,N/A,NZ,New Zealand,111.599
12/10/2012,12/10/2012,N/A,NZ,New Zealand,111.878
13/10/2012,13/10/2012,N/A,NZ,New Zealand,105.992
14/10/2012,14/10/2012,N/A,NZ,New Zealand,100.916
15/10/2012,15/10/2012,N/A,NZ,New Zealand,112.945
16/10/2012,16/10/2012,N/A,NZ,New Zealand,112.797
17/10/2012,17/10/2012,N/A,NZ,New Zealand,113.558
18/10/2012,18/10/2012,N/A,NZ,New Zealand,113.028
19/10/2012,19/10/2012,N/A,NZ,New Zealand,110.932
20/10/2012,20/10/2012,N/A,NZ,New Zealand,101.914
21/10/2012,21/10/2012,N/A,NZ,New Zealand,100.366
22/10/2012,22/10/2012,N/A,NZ,New Zealand,100.939
23/10/2012,23/10/2012,N/A,NZ,New Zealand,110.283
24/10/2012,24/10/2012,N/A,NZ,New Zealand,114.054
25/10/2012,25/10/2012,N/A,NZ,New Zealand,114.434
26/10/2012,26/10/2012,N/A,NZ,New Zealand,109.717
27/10/2012,27/10/2012,N/A,NZ,New Zealand,102.902
28/10/2012,28/10/2012,N/A,NZ,New Zealand,97.728
29/10/2012,29/10/2012,N/A,NZ,New Zealand,108.208
30/10/2012,30/10/2012,N/A,NZ,New Zealand,108.713
31/10/2012,31/10/2012,N/A,NZ,New Zealand,109.658
01/11/2012,01/11/2012,N/A,NZ,New Zealand,111.347
02/11/2012,02/11/2012,N/A,NZ,New Zealand,113.702
03/11/2012,03/11/2012,N/A,NZ,New Zealand,103.764
04/11/2012,04/11/2012,N/A,NZ,New Zealand,96.818
05/11/2012,05/11/2012,N/A,NZ,New Zealand,110.431
06/11/2012,06/11/2012,N/A,NZ,New Zealand,113.694
07/11/2012,07/11/2012,N/A,NZ,New Zealand,110.824
08/11/2012,08/11/2012,N/A,NZ,New Zealand,109.077
09/11/2012,09/11/2012,N/A,NZ,New Zealand,108.198
10/11/2012,10/11/2012,N/A,NZ,New Zealand,102.900
11/11/2012,11/11/2012,N/A,NZ,New Zealand,102.985
12/11/2012,12/11/2012,N/A,NZ,New Zealand,113.696
13/11/2012,13/11/2012,N/A,NZ,New Zealand,111.859
14/11/2012,14/11/2012,N/A,NZ,New Zealand,109.525
15/11/2012,15/11/2012,N/A,NZ,New Zealand,110.125
16/11/2012,16/11/2012,N/A,NZ,New Zealand,105.769
17/11/2012,17/11/2012,N/A,NZ,New Zealand,102.692
18/11/2012,18/11/2012,N/A,NZ,New Zealand,98.031
19/11/2012,19/11/2012,N/A,NZ,New Zealand,108.117
20/11/2012,20/11/2012,N/A,NZ,New Zealand,108.285
21/11/2012,21/11/2012,N/A,NZ,New Zealand,107.668
22/11/2012,22/11/2012,N/A,NZ,New Zealand,108.088
23/11/2012,23/11/2012,N/A,NZ,New Zealand,110.182
24/11/2012,24/11/2012,N/A,NZ,New Zealand,95.341
25/11/2012,25/11/2012,N/A,NZ,New Zealand,97.330
26/11/2012,26/11/2012,N/A,NZ,New Zealand,110.783
27/11/2012,27/11/2012,N/A,NZ,New Zealand,109.500
28/11/2012,28/11/2012,N/A,NZ,New Zealand,109.996
29/11/2012,29/11/2012,N/A,NZ,New Zealand,112.330
30/11/2012,30/11/2012,N/A,NZ,New Zealand,109.569
01/12/2012,01/12/2012,N/A,NZ,New Zealand,99.889
02/12/2012,02/12/2012,N/A,NZ,New Zealand,100.857
03/12/2012,03/12/2012,N/A,NZ,New Zealand,108.622
04/12/2012,04/12/2012,N/A,NZ,New Zealand,113.559
05/12/2012,05/12/2012,N/A,NZ,New Zealand,113.871
06/12/2012,06/12/2012,N/A,NZ,New Zealand,114.022
07/12/2012,07/12/2012,N/A,NZ,New Zealand,112.054
08/12/2012,08/12/2012,N/A,NZ,New Zealand,96.681
09/12/2012,09/12/2012,N/A,NZ,New Zealand,95.806
10/12/2012,10/12/2012,N/A,NZ,New Zealand,110.402
11/12/2012,11/12/2012,N/A,NZ,New Zealand,111.078
12/12/2012,12/12/2012,N/A,NZ,New Zealand,111.598
13/12/2012,13/12/2012,N/A,NZ,New Zealand,111.045
14/12/2012,14/12/2012,N/A,NZ,New Zealand,114.195
15/12/2012,15/12/2012,N/A,NZ,New Zealand,103.451
16/12/2012,16/12/2012,N/A,NZ,New Zealand,101.316
17/12/2012,17/12/2012,N/A,NZ,New Zealand,115.889
18/12/2012,18/12/2012,N/A,NZ,New Zealand,114.796
19/12/2012,19/12/2012,N/A,NZ,New Zealand,114.175
20/12/2012,20/12/2012,N/A,NZ,New Zealand,111.442
21/12/2012,21/12/2012,N/A,NZ,New Zealand,110.406
22/12/2012,22/12/2012,N/A,NZ,New Zealand,99.257
23/12/2012,23/12/2012,N/A,NZ,New Zealand,98.408
24/12/2012,24/12/2012,N/A,NZ,New Zealand,103.845
25/12/2012,25/12/2012,N/A,NZ,New Zealand,91.992
26/12/2012,26/12/2012,N/A,NZ,New Zealand,92.888
27/12/2012,27/12/2012,N/A,NZ,New Zealand,101.400
28/12/2012,28/12/2012,N/A,NZ,New Zealand,98.552
29/12/2012,29/12/2012,N/A,NZ,New Zealand,95.900
30/12/2012,30/12/2012,N/A,NZ,New Zealand,95.685
31/12/2012,31/12/2012,N/A,NZ,New Zealand,96.162
01/01/2013,01/01/2013,N/A,NZ,New Zealand,94.304
02/01/2013,02/01/2013,N/A,NZ,New Zealand,94.685
03/01/2013,03/01/2013,N/A,NZ,New Zealand,97.471
04/01/2013,04/01/2013,N/A,NZ,New Zealand,95.541
05/01/2013,05/01/2013,N/A,NZ,New Zealand,92.067
06/01/2013,06/01/2013,N/A,NZ,New Zealand,94.496
07/01/2013,07/01/2013,N/A,NZ,New Zealand,104.702
08/01/2013,08/01/2013,N/A,NZ,New Zealand,104.536
09/01/2013,09/01/2013,N/A,NZ,New Zealand,108.388
10/01/2013,10/01/2013,N/A,NZ,New Zealand,109.467
11/01/2013,11/01/2013,N/A,NZ,New Zealand,107.802
12/01/2013,12/01/2013,N/A,NZ,New Zealand,101.346
13/01/2013,13/01/2013,N/A,NZ,New Zealand,100.797
14/01/2013,14/01/2013,N/A,NZ,New Zealand,110.635
15/01/2013,15/01/2013,N/A,NZ,New Zealand,108.628
16/01/2013,16/01/2013,N/A,NZ,New Zealand,107.269
17/01/2013,17/01/2013,N/A,NZ,New Zealand,108.897
18/01/2013,18/01/2013,N/A,NZ,New Zealand,101.323
19/01/2013,19/01/2013,N/A,NZ,New Zealand,97.165
20/01/2013,20/01/2013,N/A,NZ,New Zealand,93.768
21/01/2013,21/01/2013,N/A,NZ,New Zealand,105.004
22/01/2013,22/01/2013,N/A,NZ,New Zealand,108.655
23/01/2013,23/01/2013,N/A,NZ,New Zealand,112.087
24/01/2013,24/01/2013,N/A,NZ,New Zealand,113.710
25/01/2013,25/01/2013,N/A,NZ,New Zealand,111.696
26/01/2013,26/01/2013,N/A,NZ,New Zealand,99.650
27/01/2013,27/01/2013,N/A,NZ,New Zealand,95.785
28/01/2013,28/01/2013,N/A,NZ,New Zealand,102.793
29/01/2013,29/01/2013,N/A,NZ,New Zealand,111.515
30/01/2013,30/01/2013,N/A,NZ,New Zealand,111.939
31/01/2013,31/01/2013,N/A,NZ,New Zealand,114.663
01/02/2013,01/02/2013,N/A,NZ,New Zealand,111.254
02/02/2013,02/02/2013,N/A,NZ,New Zealand,101.465
03/02/2013,03/02/2013,N/A,NZ,New Zealand,98.411
04/02/2013,04/02/2013,N/A,NZ,New Zealand,110.822
05/02/2013,05/02/2013,N/A,NZ,New Zealand,109.673
06/02/2013,06/02/2013,N/A,NZ,New Zealand,96.234
07/02/2013,07/02/2013,N/A,NZ,New Zealand,105.011
08/02/2013,08/02/2013,N/A,NZ,New Zealand,105.757
09/02/2013,09/02/2013,N/A,NZ,New Zealand,101.123
10/02/2013,10/02/2013,N/A,NZ,New Zealand,96.632
11/02/2013,11/02/2013,N/A,NZ,New Zealand,112.465
12/02/2013,12/02/2013,N/A,NZ,New Zealand,110.414
13/02/2013,13/02/2013,N/A,NZ,New Zealand,110.747
14/02/2013,14/02/2013,N/A,NZ,New Zealand,109.709
15/02/2013,15/02/2013,N/A,NZ,New Zealand,108.201
16/02/2013,16/02/2013,N/A,NZ,New Zealand,99.893
17/02/2013,17/02/2013,N/A,NZ,New Zealand,97.624
18/02/2013,18/02/2013,N/A,NZ,New Zealand,108.734
19/02/2013,19/02/2013,N/A,NZ,New Zealand,110.521
20/02/2013,20/02/2013,N/A,NZ,New Zealand,111.511
21/02/2013,21/02/2013,N/A,NZ,New Zealand,112.173
22/02/2013,22/02/2013,N/A,NZ,New Zealand,112.744
23/02/2013,23/02/2013,N/A,NZ,New Zealand,100.022
24/02/2013,24/02/2013,N/A,NZ,New Zealand,96.920
25/02/2013,25/02/2013,N/A,NZ,New Zealand,109.129
26/02/2013,26/02/2013,N/A,NZ,New Zealand,109.066
27/02/2013,27/02/2013,N/A,NZ,New Zealand,110.758
28/02/2013,28/02/2013,N/A,NZ,New Zealand,111.488
01/03/2013,01/03/2013,N/A,NZ,New Zealand,108.704
02/03/2013,02/03/2013,N/A,NZ,New Zealand,100.517
03/03/2013,03/03/2013,N/A,NZ,New Zealand,97.915
04/03/2013,04/03/2013,N/A,NZ,New Zealand,110.673
05/03/2013,05/03/2013,N/A,NZ,New Zealand,110.134
06/03/2013,06/03/2013,N/A,NZ,New Zealand,112.450
07/03/2013,07/03/2013,N/A,NZ,New Zealand,110.528
08/03/2013,08/03/2013,N/A,NZ,New Zealand,107.454
09/03/2013,09/03/2013,N/A,NZ,New Zealand,99.678
10/03/2013,10/03/2013,N/A,NZ,New Zealand,96.702
11/03/2013,11/03/2013,N/A,NZ,New Zealand,111.004
12/03/2013,12/03/2013,N/A,NZ,New Zealand,112.474
13/03/2013,13/03/2013,N/A,NZ,New Zealand,109.017
14/03/2013,14/03/2013,N/A,NZ,New Zealand,109.372
15/03/2013,15/03/2013,N/A,NZ,New Zealand,111.470
16/03/2013,16/03/2013,N/A,NZ,New Zealand,99.240
17/03/2013,17/03/2013,N/A,NZ,New Zealand,97.460
18/03/2013,18/03/2013,N/A,NZ,New Zealand,108.387
19/03/2013,19/03/2013,N/A,NZ,New Zealand,109.585
20/03/2013,20/03/2013,N/A,NZ,New Zealand,107.083
21/03/2013,21/03/2013,N/A,NZ,New Zealand,104.428
22/03/2013,22/03/2013,N/A,NZ,New Zealand,103.375
23/03/2013,23/03/2013,N/A,NZ,New Zealand,94.277
24/03/2013,24/03/2013,N/A,NZ,New Zealand,91.754
25/03/2013,25/03/2013,N/A,NZ,New Zealand,106.090
26/03/2013,26/03/2013,N/A,NZ,New Zealand,107.987
27/03/2013,27/03/2013,N/A,NZ,New Zealand,107.327
28/03/2013,28/03/2013,N/A,NZ,New Zealand,106.773
29/03/2013,29/03/2013,N/A,NZ,New Zealand,95.522
30/03/2013,30/03/2013,N/A,NZ,New Zealand,93.863
31/03/2013,31/03/2013,N/A,NZ,New Zealand,92.730
01/04/2013,01/04/2013,N/A,NZ,New Zealand,94.716
02/04/2013,02/04/2013,N/A,NZ,New Zealand,105.028
03/04/2013,03/04/2013,N/A,NZ,New Zealand,110.697
04/04/2013,04/04/2013,N/A,NZ,New Zealand,106.874
05/04/2013,05/04/2013,N/A,NZ,New Zealand,105.627
06/04/2013,06/04/2013,N/A,NZ,New Zealand,98.482
07/04/2013,07/04/2013,N/A,NZ,New Zealand,100.221
08/04/2013,08/04/2013,N/A,NZ,New Zealand,105.932
09/04/2013,09/04/2013,N/A,NZ,New Zealand,110.099
10/04/2013,10/04/2013,N/A,NZ,New Zealand,107.581
11/04/2013,11/04/2013,N/A,NZ,New Zealand,110.921
12/04/2013,12/04/2013,N/A,NZ,New Zealand,107.229
13/04/2013,13/04/2013,N/A,NZ,New Zealand,95.702
14/04/2013,14/04/2013,N/A,NZ,New Zealand,95.771
15/04/2013,15/04/2013,N/A,NZ,New Zealand,104.664
16/04/2013,16/04/2013,N/A,NZ,New Zealand,108.260
17/04/2013,17/04/2013,N/A,NZ,New Zealand,110.679
18/04/2013,18/04/2013,N/A,NZ,New Zealand,108.165
19/04/2013,19/04/2013,N/A,NZ,New Zealand,107.895
20/04/2013,20/04/2013,N/A,NZ,New Zealand,102.632
21/04/2013,21/04/2013,N/A,NZ,New Zealand,98.685
22/04/2013,22/04/2013,N/A,NZ,New Zealand,107.434
23/04/2013,23/04/2013,N/A,NZ,New Zealand,109.872
24/04/2013,24/04/2013,N/A,NZ,New Zealand,110.010
25/04/2013,25/04/2013,N/A,NZ,New Zealand,97.678
26/04/2013,26/04/2013,N/A,NZ,New Zealand,104.970
27/04/2013,27/04/2013,N/A,NZ,New Zealand,97.831
28/04/2013,28/04/2013,N/A,NZ,New Zealand,95.651
29/04/2013,29/04/2013,N/A,NZ,New Zealand,106.686
30/04/2013,30/04/2013,N/A,NZ,New Zealand,107.030
01/05/2013,01/05/2013,N/A,NZ,New Zealand,106.597
02/05/2013,02/05/2013,N/A,NZ,New Zealand,110.188
03/05/2013,03/05/2013,N/A,NZ,New Zealand,108.959
04/05/2013,04/05/2013,N/A,NZ,New Zealand,96.775
05/05/2013,05/05/2013,N/A,NZ,New Zealand,94.636
06/05/2013,06/05/2013,N/A,NZ,New Zealand,112.589
07/05/2013,07/05/2013,N/A,NZ,New Zealand,111.712
08/05/2013,08/05/2013,N/A,NZ,New Zealand,112.448
09/05/2013,09/05/2013,N/A,NZ,New Zealand,114.210
10/05/2013,10/05/2013,N/A,NZ,New Zealand,115.757
11/05/2013,11/05/2013,N/A,NZ,New Zealand,104.437
12/05/2013,12/05/2013,N/A,NZ,New Zealand,97.267
13/05/2013,13/05/2013,N/A,NZ,New Zealand,110.883
14/05/2013,14/05/2013,N/A,NZ,New Zealand,113.597
15/05/2013,15/05/2013,N/A,NZ,New Zealand,110.733
16/05/2013,16/05/2013,N/A,NZ,New Zealand,109.683
17/05/2013,17/05/2013,N/A,NZ,New Zealand,110.217
18/05/2013,18/05/2013,N/A,NZ,New Zealand,98.979
19/05/2013,19/05/2013,N/A,NZ,New Zealand,97.604
20/05/2013,20/05/2013,N/A,NZ,New Zealand,108.247
21/05/2013,21/05/2013,N/A,NZ,New Zealand,112.539
22/05/2013,22/05/2013,N/A,NZ,New Zealand,113.719
23/05/2013,23/05/2013,N/A,NZ,New Zealand,115.449
24/05/2013,24/05/2013,N/A,NZ,New Zealand,113.606
25/05/2013,25/05/2013,N/A,NZ,New Zealand,109.164
26/05/2013,26/05/2013,N/A,NZ,New Zealand,102.546
27/05/2013,27/05/2013,N/A,NZ,New Zealand,117.001
28/05/2013,28/05/2013,N/A,NZ,New Zealand,127.386
29/05/2013,29/05/2013,N/A,NZ,New Zealand,124.247
30/05/2013,30/05/2013,N/A,NZ,New Zealand,123.411
31/05/2013,31/05/2013,N/A,NZ,New Zealand,121.294
01/06/2013,01/06/2013,N/A,NZ,New Zealand,107.615
02/06/2013,02/06/2013,N/A,NZ,New Zealand,104.151
03/06/2013,03/06/2013,N/A,NZ,New Zealand,107.136
04/06/2013,04/06/2013,N/A,NZ,New Zealand,119.825
05/06/2013,05/06/2013,N/A,NZ,New Zealand,122.955
06/06/2013,06/06/2013,N/A,NZ,New Zealand,118.736
07/06/2013,07/06/2013,N/A,NZ,New Zealand,115.842
08/06/2013,08/06/2013,N/A,NZ,New Zealand,106.013
09/06/2013,09/06/2013,N/A,NZ,New Zealand,104.775
10/06/2013,10/06/2013,N/A,NZ,New Zealand,116.403
11/06/2013,11/06/2013,N/A,NZ,New Zealand,116.934
12/06/2013,12/06/2013,N/A,NZ,New Zealand,115.916
13/06/2013,13/06/2013,N/A,NZ,New Zealand,115.439
14/06/2013,14/06/2013,N/A,NZ,New Zealand,115.362
15/06/2013,15/06/2013,N/A,NZ,New Zealand,108.884
16/06/2013,16/06/2013,N/A,NZ,New Zealand,108.607
17/06/2013,17/06/2013,N/A,NZ,New Zealand,118.443
18/06/2013,18/06/2013,N/A,NZ,New Zealand,116.808
19/06/2013,19/06/2013,N/A,NZ,New Zealand,118.858
20/06/2013,20/06/2013,N/A,NZ,New Zealand,126.072
21/06/2013,21/06/2013,N/A,NZ,New Zealand,126.797
22/06/2013,22/06/2013,N/A,NZ,New Zealand,118.916
23/06/2013,23/06/2013,N/A,NZ,New Zealand,114.446
24/06/2013,24/06/2013,N/A,NZ,New Zealand,125.346
25/06/2013,25/06/2013,N/A,NZ,New Zealand,122.830
26/06/2013,26/06/2013,N/A,NZ,New Zealand,123.077
27/06/2013,27/06/2013,N/A,NZ,New Zealand,128.969
28/06/2013,28/06/2013,N/A,NZ,New Zealand,125.660
29/06/2013,29/06/2013,N/A,NZ,New Zealand,115.778
30/06/2013,30/06/2013,N/A,NZ,New Zealand,113.723
01/07/2013,01/07/2013,N/A,NZ,New Zealand,124.839
02/07/2013,02/07/2013,N/A,NZ,New Zealand,123.787
03/07/2013,03/07/2013,N/A,NZ,New Zealand,124.446
04/07/2013,04/07/2013,N/A,NZ,New Zealand,116.410
05/07/2013,05/07/2013,N/A,NZ,New Zealand,117.624
06/07/2013,06/07/2013,N/A,NZ,New Zealand,106.696
07/07/2013,07/07/2013,N/A,NZ,New Zealand,106.679
08/07/2013,08/07/2013,N/A,NZ,New Zealand,117.584
09/07/2013,09/07/2013,N/A,NZ,New Zealand,123.073
10/07/2013,10/07/2013,N/A,NZ,New Zealand,128.780
11/07/2013,11/07/2013,N/A,NZ,New Zealand,131.803
12/07/2013,12/07/2013,N/A,NZ,New Zealand,125.929
13/07/2013,13/07/2013,N/A,NZ,New Zealand,113.276
14/07/2013,14/07/2013,N/A,NZ,New Zealand,112.875
15/07/2013,15/07/2013,N/A,NZ,New Zealand,127.305
16/07/2013,16/07/2013,N/A,NZ,New Zealand,126.113
17/07/2013,17/07/2013,N/A,NZ,New Zealand,126.035
18/07/2013,18/07/2013,N/A,NZ,New Zealand,122.999
19/07/2013,19/07/2013,N/A,NZ,New Zealand,116.864
20/07/2013,20/07/2013,N/A,NZ,New Zealand,107.085
21/07/2013,21/07/2013,N/A,NZ,New Zealand,106.498
22/07/2013,22/07/2013,N/A,NZ,New Zealand,119.160
23/07/2013,23/07/2013,N/A,NZ,New Zealand,118.785
24/07/2013,24/07/2013,N/A,NZ,New Zealand,119.885
25/07/2013,25/07/2013,N/A,NZ,New Zealand,119.487
26/07/2013,26/07/2013,N/A,NZ,New Zealand,118.927
27/07/2013,27/07/2013,N/A,NZ,New Zealand,109.739
28/07/2013,28/07/2013,N/A,NZ,New Zealand,106.594
29/07/2013,29/07/2013,N/A,NZ,New Zealand,117.118
30/07/2013,30/07/2013,N/A,NZ,New Zealand,120.813
31/07/2013,31/07/2013,N/A,NZ,New Zealand,123.321
01/08/2013,01/08/2013,N/A,NZ,New Zealand,120.156
02/08/2013,02/08/2013,N/A,NZ,New Zealand,120.282
03/08/2013,03/08/2013,N/A,NZ,New Zealand,106.402
04/08/2013,04/08/2013,N/A,NZ,New Zealand,103.331
05/08/2013,05/08/2013,N/A,NZ,New Zealand,115.162
06/08/2013,06/08/2013,N/A,NZ,New Zealand,117.447
07/08/2013,07/08/2013,N/A,NZ,New Zealand,118.111
08/08/2013,08/08/2013,N/A,NZ,New Zealand,117.749
09/08/2013,09/08/2013,N/A,NZ,New Zealand,113.450
10/08/2013,10/08/2013,N/A,NZ,New Zealand,106.657
11/08/2013,11/08/2013,N/A,NZ,New Zealand,103.850
12/08/2013,12/08/2013,N/A,NZ,New Zealand,118.878
13/08/2013,13/08/2013,N/A,NZ,New Zealand,119.581
14/08/2013,14/08/2013,N/A,NZ,New Zealand,117.932
15/08/2013,15/08/2013,N/A,NZ,New Zealand,118.678
16/08/2013,16/08/2013,N/A,NZ,New Zealand,116.042
17/08/2013,17/08/2013,N/A,NZ,New Zealand,108.076
18/08/2013,18/08/2013,N/A,NZ,New Zealand,104.139
19/08/2013,19/08/2013,N/A,NZ,New Zealand,115.889
20/08/2013,20/08/2013,N/A,NZ,New Zealand,115.407
21/08/2013,21/08/2013,N/A,NZ,New Zealand,118.893
22/08/2013,22/08/2013,N/A,NZ,New Zealand,115.572
23/08/2013,23/08/2013,N/A,NZ,New Zealand,115.702
24/08/2013,24/08/2013,N/A,NZ,New Zealand,107.734
25/08/2013,25/08/2013,N/A,NZ,New Zealand,102.685
26/08/2013,26/08/2013,N/A,NZ,New Zealand,115.443
27/08/2013,27/08/2013,N/A,NZ,New Zealand,114.967
28/08/2013,28/08/2013,N/A,NZ,New Zealand,119.071
29/08/2013,29/08/2013,N/A,NZ,New Zealand,123.677
30/08/2013,30/08/2013,N/A,NZ,New Zealand,122.347
31/08/2013,31/08/2013,N/A,NZ,New Zealand,108.046
01/09/2013,01/09/2013,N/A,NZ,New Zealand,105.354
02/09/2013,02/09/2013,N/A,NZ,New Zealand,115.834
03/09/2013,03/09/2013,N/A,NZ,New Zealand,116.892
04/09/2013,04/09/2013,N/A,NZ,New Zealand,125.892
