Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland, North Shore Albany Ews,37852,A64776,-36.74827,174.71377,64,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Sunshine: Daily
Station,Date(NZST),Amount(Hrs),Period(Hrs),Freq
37852,20131219:2259,10.5,24,D
37852,20131220:2259,11.6,24,D
37852,20131221:2259,10.2,24,D
37852,20131222:2259,10.3,24,D
37852,20131223:2259,10.9,24,D
37852,20131224:2259,7.8,24,D
37852,20131225:2259,4.2,24,D
37852,20131226:2259,9.3,24,D
37852,20131227:2259,10.0,24,D
37852,20131228:2259,2.1,24,D
37852,20131229:2259,5.6,24,D
37852,20131230:2259,8.5,24,D
37852,20131231:2259,12.8,24,D
37852,20140101:2259,6.3,24,D
37852,20140102:2259,11.8,24,D
37852,20140103:2259,9.9,24,D
37852,20140104:2259,8.2,24,D
37852,20140105:2259,3.1,24,D
37852,20140106:2259,13.1,24,D
37852,20140107:2259,12.1,24,D
37852,20140108:2259,9.7,24,D
37852,20140109:2259,9.9,24,D
37852,20140110:2259,11.1,24,D
37852,20140111:2259,6.2,24,D
37852,20140112:2259,5.2,24,D
37852,20140113:2259,8.4,24,D
37852,20140114:2259,8.2,24,D
37852,20140115:2259,10.3,24,D
37852,20140116:2259,0.7,24,D
37852,20140117:2259,8.4,24,D
37852,20140118:2259,11.6,24,D
37852,20140119:2259,10.1,24,D
37852,20140120:2259,2.3,24,D
37852,20140121:2259,2.4,24,D
37852,20140122:2259,6.2,24,D
37852,20140123:2259,10.2,24,D
37852,20140124:2259,8.7,24,D
37852,20140125:2259,12.9,24,D
37852,20140126:2259,0.6,24,D
37852,20140127:2259,11.2,24,D
37852,20140128:2259,12.7,24,D
37852,20140129:2259,12.6,24,D
37852,20140130:2259,9.2,24,D
37852,20140131:2259,10.5,24,D
37852,20140201:2259,11.9,24,D
37852,20140202:2259,11.8,24,D
37852,20140203:2259,11.6,24,D
37852,20140204:2259,3.8,24,D
37852,20140205:2259,2.5,24,D
37852,20140206:2259,4.3,24,D
37852,20140207:2259,0.0,24,D
37852,20140208:2259,9.8,24,D
37852,20140209:2259,9.1,24,D
37852,20140210:2259,9.7,24,D
37852,20140211:2259,5.0,24,D
37852,20140212:2259,8.2,24,D
37852,20140213:2259,6.2,24,D
37852,20140214:2259,7.1,24,D
37852,20140215:2259,6.5,24,D
37852,20140216:2259,11.4,24,D
37852,20140217:2259,11.3,24,D
37852,20140218:2259,11.2,24,D
37852,20140219:2259,0.9,24,D
37852,20140220:2259,2.7,24,D
37852,20140221:2259,10.6,24,D
37852,20140222:2259,1.2,24,D
37852,20140223:2259,8.8,24,D
37852,20140224:2259,11.2,24,D
37852,20140225:2259,6.3,24,D
37852,20140226:2259,10.0,24,D
37852,20140227:2259,8.2,24,D
37852,20140228:2259,9.1,24,D
37852,20140301:2259,6.2,24,D
37852,20140302:2259,7.2,24,D
37852,20140303:2259,6.4,24,D
37852,20140304:2259,9.3,24,D
37852,20140305:2259,8.2,24,D
37852,20140306:2259,11.2,24,D
37852,20140307:2259,10.4,24,D
37852,20140308:2259,9.8,24,D
37852,20140309:2259,7.7,24,D
37852,20140310:2259,10.5,24,D
37852,20140311:2259,7.2,24,D
37852,20140312:2259,9.5,24,D
37852,20140313:2259,10.1,24,D
37852,20140314:2259,1.9,24,D
37852,20140315:2259,0.3,24,D
37852,20140316:2259,3.2,24,D
37852,20140317:2259,9.0,24,D
37852,20140318:2259,7.2,24,D
37852,20140319:2259,9.3,24,D
37852,20140320:2259,9.7,24,D
37852,20140321:2259,9.3,24,D
37852,20140322:2259,10.0,24,D
37852,20140323:2259,9.2,24,D
37852,20140324:2259,7.4,24,D
37852,20140325:2259,8.8,24,D
37852,20140326:2259,8.3,24,D
37852,20140327:2259,7.8,24,D
37852,20140328:2259,9.9,24,D
37852,20140329:2259,8.8,24,D
37852,20140330:2259,9.5,24,D
37852,20140331:2259,9.7,24,D
37852,20140401:2259,9.7,24,D
37852,20140402:2259,7.6,24,D
37852,20140403:2259,5.8,24,D
37852,20140404:2259,7.3,24,D
37852,20140405:2259,9.5,24,D
37852,20140406:2359,9.6,24,D
37852,20140407:2359,9.5,24,D
37852,20140408:2359,8.4,24,D
37852,20140409:2359,3.9,24,D
37852,20140410:2359,2.5,24,D
37852,20140411:2359,6.2,24,D
37852,20140412:2359,8.2,24,D
37852,20140413:2359,8.2,24,D
37852,20140414:2359,3.9,24,D
37852,20140415:2359,0.6,24,D
37852,20140416:2359,1.4,24,D
37852,20140417:2359,4.2,24,D
37852,20140418:2359,6.7,24,D
37852,20140419:2359,7.6,24,D
37852,20140420:2359,4.2,24,D
37852,20140421:2359,6.3,24,D
37852,20140422:2359,6.8,24,D
37852,20140423:2359,7.2,24,D
37852,20140424:2359,3.2,24,D
37852,20140425:2359,6.8,24,D
37852,20140426:2359,6.3,24,D
37852,20140427:2359,6.6,24,D
37852,20140428:2359,6.0,24,D
37852,20140429:2359,6.6,24,D
37852,20140430:2359,4.5,24,D
37852,20140501:2359,8.7,24,D
37852,20140502:2359,5.7,24,D
37852,20140503:2359,7.9,24,D
37852,20140504:2359,8.5,24,D
37852,20140505:2359,0.0,24,D
37852,20140506:2359,7.4,24,D
37852,20140507:2359,6.2,24,D
37852,20140508:2359,4.2,24,D
37852,20140509:2359,6.0,24,D
37852,20140510:2359,8.1,24,D
37852,20140511:2359,7.1,24,D
37852,20140512:2359,5.1,24,D
37852,20140513:2359,6.1,24,D
37852,20140514:2359,4.9,24,D
37852,20140515:2359,6.0,24,D
37852,20140516:2359,8.5,24,D
37852,20140517:2359,3.4,24,D
37852,20140518:2359,5.4,24,D
37852,20140519:2359,7.1,24,D
37852,20140520:2359,7.4,24,D
37852,20140521:2359,4.5,24,D
37852,20140522:2359,5.4,24,D
37852,20140523:2359,3.1,24,D
37852,20140524:2359,2.6,24,D
37852,20140525:2359,3.1,24,D
37852,20140526:2359,4.9,24,D
37852,20140527:2359,8.2,24,D
37852,20140528:2359,8.2,24,D
37852,20140529:2359,2.5,24,D
37852,20140530:2359,3.2,24,D
37852,20140531:2359,8.2,24,D
37852,20140601:2359,7.2,24,D
37852,20140602:2359,1.4,24,D
37852,20140603:2359,6.4,24,D
37852,20140604:2359,6.0,24,D
37852,20140605:2359,7.7,24,D
37852,20140606:2359,4.0,24,D
37852,20140607:2359,4.4,24,D
37852,20140608:2359,3.4,24,D
37852,20140609:2359,0.0,24,D
37852,20140610:2359,0.0,24,D
37852,20140611:2359,4.6,24,D
37852,20140612:2359,4.9,24,D
37852,20140613:2359,8.2,24,D
37852,20140614:2359,8.2,24,D
37852,20140615:2359,6.0,24,D
37852,20140616:2359,0.3,24,D
37852,20140617:2359,2.9,24,D
37852,20140618:2359,5.2,24,D
37852,20140619:2359,4.2,24,D
37852,20140620:2359,4.6,24,D
37852,20140621:2359,5.5,24,D
37852,20140622:2359,3.2,24,D
37852,20140623:2359,4.4,24,D
37852,20140624:2359,6.7,24,D
37852,20140625:2359,0.0,24,D
37852,20140626:2359,2.3,24,D
37852,20140627:2359,3.2,24,D
37852,20140628:2359,6.2,24,D
37852,20140629:2359,3.2,24,D
37852,20140630:2359,0.0,24,D
37852,20140701:2359,3.0,24,D
37852,20140702:2359,3.8,24,D
37852,20140703:2359,5.2,24,D
37852,20140704:2359,6.6,24,D
37852,20140705:2359,5.7,24,D
37852,20140706:2359,2.9,24,D
37852,20140707:2359,0.0,24,D
37852,20140708:2359,0.0,24,D
37852,20140709:2359,0.4,24,D
37852,20140710:2359,0.1,24,D
37852,20140711:2359,0.1,24,D
37852,20140712:2359,0.0,24,D
37852,20140713:2359,5.4,24,D
37852,20140714:2359,0.9,24,D
37852,20140715:2359,7.6,24,D
37852,20140716:2359,8.2,24,D
37852,20140717:2359,8.2,24,D
37852,20140718:2359,8.1,24,D
37852,20140719:2359,2.2,24,D
37852,20140720:2359,1.1,24,D
37852,20140721:2359,5.3,24,D
37852,20140722:2359,6.2,24,D
37852,20140723:2359,7.1,24,D
37852,20140724:2359,6.7,24,D
37852,20140725:2359,5.3,24,D
37852,20140726:2359,7.1,24,D
37852,20140727:2359,3.4,24,D
37852,20140728:2359,8.4,24,D
37852,20140729:2359,6.2,24,D
37852,20140730:2359,5.5,24,D
37852,20140731:2359,6.5,24,D
37852,20140801:2359,3.7,24,D
37852,20140802:2359,3.7,24,D
37852,20140803:2359,0.9,24,D
37852,20140804:2359,4.5,24,D
37852,20140805:2359,5.4,24,D
37852,20140806:2359,3.8,24,D
37852,20140807:2359,2.7,24,D
37852,20140808:2359,4.6,24,D
37852,20140809:2359,8.6,24,D
37852,20140810:2359,5.7,24,D
37852,20140811:2359,8.5,24,D
37852,20140812:2359,4.9,24,D
37852,20140813:2359,6.4,24,D
37852,20140814:2359,6.2,24,D
37852,20140815:2359,8.1,24,D
37852,20140816:2359,1.0,24,D
37852,20140817:2359,0.4,24,D
37852,20140818:2359,2.2,24,D
37852,20140819:2359,0.0,24,D
37852,20140820:2359,0.7,24,D
37852,20140821:2359,9.2,24,D
37852,20140822:2359,9.4,24,D
37852,20140823:2359,9.3,24,D
37852,20140824:2359,9.5,24,D
37852,20140825:2359,7.3,24,D
37852,20140826:2359,8.6,24,D
37852,20140827:2359,2.6,24,D
37852,20140828:2359,2.1,24,D
37852,20140829:2359,5.9,24,D
37852,20140830:2359,0.0,24,D
37852,20140831:2359,0.0,24,D
37852,20140901:2359,0.0,24,D
37852,20140902:2359,8.5,24,D
37852,20140903:2359,1.7,24,D
37852,20140904:2359,3.9,24,D
37852,20140905:2359,4.4,24,D
37852,20140906:2359,2.6,24,D
37852,20140907:2359,9.8,24,D
37852,20140908:2359,1.7,24,D
37852,20140909:2359,8.5,24,D
37852,20140910:2359,8.0,24,D
37852,20140911:2359,7.6,24,D
37852,20140912:2359,0.3,24,D
37852,20140913:2359,3.2,24,D
37852,20140914:2359,4.8,24,D
37852,20140915:2359,6.8,24,D
37852,20140916:2359,2.6,24,D
37852,20140917:2359,6.9,24,D
37852,20140918:2359,0.7,24,D
37852,20140919:2359,6.3,24,D
37852,20140920:2359,7.6,24,D
37852,20140921:2359,5.6,24,D
37852,20140922:2359,5.3,24,D
37852,20140923:2359,8.5,24,D
37852,20140924:2359,9.7,24,D
37852,20140925:2359,9.9,24,D
37852,20140926:2359,7.9,24,D
37852,20140927:2359,3.8,24,D
37852,20140928:2259,7.0,24,D
37852,20140929:2259,6.0,24,D
37852,20140930:2259,9.5,24,D
37852,20141001:2259,11.1,24,D
37852,20141002:2259,1.9,24,D
37852,20141003:2259,6.5,24,D
37852,20141004:2259,8.2,24,D
37852,20141005:2259,5.0,24,D
37852,20141006:2259,5.8,24,D
37852,20141007:2259,11.0,24,D
37852,20141008:2259,6.6,24,D
37852,20141009:2259,3.8,24,D
37852,20141010:2259,6.2,24,D
37852,20141011:2259,10.7,24,D
37852,20141012:2259,8.7,24,D
37852,20141013:2259,3.4,24,D
37852,20141014:2259,7.2,24,D
37852,20141015:2259,10.1,24,D
37852,20141016:2259,4.8,24,D
37852,20141017:2259,4.9,24,D
37852,20141018:2259,0.0,24,D
37852,20141019:2259,8.1,24,D
37852,20141020:2259,8.9,24,D
37852,20141021:2259,3.1,24,D
37852,20141022:2259,7.3,24,D
37852,20141023:2259,4.4,24,D
37852,20141024:2259,7.4,24,D
37852,20141025:2259,12.0,24,D
37852,20141026:2259,2.2,24,D
37852,20141027:2259,1.9,24,D
37852,20141028:2259,0.3,24,D
37852,20141029:2259,3.0,24,D
37852,20141030:2259,8.2,24,D
37852,20141031:2259,6.9,24,D
37852,20141101:2259,10.6,24,D
37852,20141102:2259,4.3,24,D
37852,20141103:2259,3.4,24,D
37852,20141104:2259,6.0,24,D
37852,20141105:2259,8.0,24,D
37852,20141106:2259,9.1,24,D
37852,20141107:2259,10.1,24,D
37852,20141108:2259,11.0,24,D
37852,20141109:2259,9.5,24,D
37852,20141110:2259,7.9,24,D
37852,20141111:2259,7.1,24,D
37852,20141112:2259,8.2,24,D
37852,20141113:2259,8.1,24,D
37852,20141114:2259,6.1,24,D
37852,20141115:2259,2.0,24,D
37852,20141116:2259,10.3,24,D
37852,20141117:2259,1.1,24,D
37852,20141118:2259,9.8,24,D
37852,20141119:2259,10.0,24,D
37852,20141120:2259,10.7,24,D
37852,20141121:2259,10.2,24,D
37852,20141122:2259,6.1,24,D
37852,20141123:2259,11.3,24,D
37852,20141124:2259,0.6,24,D
37852,20141125:2259,0.6,24,D
37852,20141126:2259,4.2,24,D
37852,20141127:2259,12.2,24,D
37852,20141128:2259,6.3,24,D
37852,20141129:2259,10.8,24,D
37852,20141130:2259,9.8,24,D
37852,20141201:2259,9.2,24,D
37852,20141202:2259,13.3,24,D
37852,20141203:2259,10.0,24,D
37852,20141204:2259,7.3,24,D
37852,20141205:2259,8.9,24,D
37852,20141206:2259,3.9,24,D
37852,20141207:2259,12.3,24,D
37852,20141208:2259,5.9,24,D
37852,20141209:2259,0.4,24,D
37852,20141210:2259,5.9,24,D
37852,20141211:2259,2.6,24,D
37852,20141212:2259,1.2,24,D
37852,20141213:2259,0.0,24,D
37852,20141214:2259,0.2,24,D
37852,20141215:2259,0.6,24,D
37852,20141216:2259,0.0,24,D
37852,20141217:2259,0.4,24,D
37852,20141218:2259,3.1,24,D
37852,20141219:2259,12.1,24,D
37852,20141220:2259,0.0,24,D
37852,20141221:2259,9.7,24,D
37852,20141222:2259,11.3,24,D
37852,20141223:2259,9.9,24,D
37852,20141224:2259,6.1,24,D
37852,20141225:2259,10.5,24,D
37852,20141226:2259,11.8,24,D
37852,20141227:2259,11.8,24,D
37852,20141228:2259,12.5,24,D
37852,20141229:2259,12.0,24,D
37852,20141230:2259,11.9,24,D
37852,20141231:2259,3.4,24,D
37852,20150101:2259,12.6,24,D
37852,20150102:2259,12.1,24,D
37852,20150103:2259,7.7,24,D
37852,20150104:2259,11.4,24,D
37852,20150105:2259,9.8,24,D
37852,20150106:2259,13.0,24,D
37852,20150107:2259,9.6,24,D
37852,20150108:2259,10.1,24,D
37852,20150109:2259,8.8,24,D
37852,20150110:2259,10.9,24,D
37852,20150111:2259,11.9,24,D
37852,20150112:2259,9.5,24,D
37852,20150113:2259,13.2,24,D
37852,20150114:2259,10.5,24,D
37852,20150115:2259,12.1,24,D
37852,20150116:2259,10.7,24,D
37852,20150117:2259,6.0,24,D
37852,20150118:2259,13.0,24,D
37852,20150119:2259,9.6,24,D
37852,20150120:2259,11.3,24,D
37852,20150121:2259,10.9,24,D
37852,20150122:2259,9.2,24,D
37852,20150123:2259,12.7,24,D
37852,20150124:2259,11.0,24,D
37852,20150125:2259,11.6,24,D
37852,20150126:2259,9.8,24,D
37852,20150127:2259,9.5,24,D
37852,20150128:2259,11.8,24,D
37852,20150129:2259,10.8,24,D
37852,20150130:2259,10.8,24,D
37852,20150131:2259,0.5,24,D
37852,20150201:2259,0.2,24,D
37852,20150202:2259,9.2,24,D
37852,20150203:2259,10.2,24,D
37852,20150204:2259,0.4,24,D
37852,20150205:2259,9.4,24,D
37852,20150206:2259,7.5,24,D
37852,20150207:2259,9.8,24,D
37852,20150208:2259,0.6,24,D
37852,20150209:2259,1.7,24,D
37852,20150210:2259,5.3,24,D
37852,20150211:2259,11.1,24,D
37852,20150212:2259,3.5,24,D
37852,20150213:2259,4.9,24,D
37852,20150214:2259,10.8,24,D
37852,20150215:2259,6.9,24,D
37852,20150216:2259,4.8,24,D
37852,20150217:2259,8.9,24,D
37852,20150218:2259,9.8,24,D
37852,20150219:2259,11.6,24,D
37852,20150220:2259,5.3,24,D
37852,20150221:2259,3.9,24,D
37852,20150222:2259,6.3,24,D
37852,20150223:2259,7.6,24,D
37852,20150224:2259,5.1,24,D
37852,20150225:2259,9.5,24,D
37852,20150226:2259,6.6,24,D
37852,20150227:2259,8.7,24,D
37852,20150228:2259,9.8,24,D
37852,20150301:2259,11.5,24,D
37852,20150302:2259,10.4,24,D
37852,20150303:2259,2.8,24,D
37852,20150304:2259,6.3,24,D
37852,20150305:2259,10.1,24,D
37852,20150306:2259,2.4,24,D
37852,20150307:2259,4.5,24,D
37852,20150308:2259,8.6,24,D
37852,20150309:2259,3.6,24,D
37852,20150310:2259,10.4,24,D
37852,20150311:2259,9.6,24,D
37852,20150312:2259,8.3,24,D
37852,20150313:2259,10.1,24,D
37852,20150314:2259,11.0,24,D
37852,20150315:2259,0.6,24,D
37852,20150316:2259,5.3,24,D
37852,20150317:2259,7.2,24,D
37852,20150318:2259,7.1,24,D
37852,20150319:2259,5.8,24,D
37852,20150320:2259,8.1,24,D
37852,20150321:2259,6.6,24,D
37852,20150322:2259,8.6,24,D
37852,20150323:2259,4.9,24,D
37852,20150324:2259,6.6,24,D
37852,20150325:2259,8.0,24,D
37852,20150326:2259,4.1,24,D
37852,20150327:2259,4.7,24,D
37852,20150328:2259,2.9,24,D
37852,20150329:2259,6.8,24,D
37852,20150330:2259,8.0,24,D
37852,20150331:2259,7.7,24,D
37852,20150401:2259,9.5,24,D
37852,20150402:2259,3.2,24,D
37852,20150403:2259,8.0,24,D
37852,20150404:2259,8.4,24,D
37852,20150405:2359,3.1,24,D
37852,20150406:2359,8.7,24,D
37852,20150407:2359,7.2,24,D
37852,20150408:2359,4.6,24,D
37852,20150409:2359,0.0,24,D
37852,20150410:2359,4.2,24,D
37852,20150411:2359,9.2,24,D
37852,20150412:2359,2.5,24,D
37852,20150413:2359,3.2,24,D
37852,20150414:2359,6.3,24,D
37852,20150415:2359,4.9,24,D
37852,20150416:2359,9.1,24,D
37852,20150417:2359,1.9,24,D
37852,20150418:2359,3.2,24,D
37852,20150419:2359,8.0,24,D
37852,20150420:2359,7.5,24,D
37852,20150421:2359,8.3,24,D
37852,20150422:2359,3.6,24,D
37852,20150423:2359,5.7,24,D
37852,20150424:2359,8.3,24,D
37852,20150425:2359,7.0,24,D
37852,20150426:2359,5.2,24,D
37852,20150427:2359,1.9,24,D
37852,20150428:2359,6.7,24,D
37852,20150429:2359,6.5,24,D
37852,20150430:2359,2.9,24,D
37852,20150501:2359,8.3,24,D
37852,20150502:2359,0.7,24,D
37852,20150503:2359,3.9,24,D
37852,20150504:2359,8.1,24,D
37852,20150505:2359,4.4,24,D
37852,20150506:2359,5.0,24,D
37852,20150507:2359,3.9,24,D
37852,20150508:2359,0.0,24,D
37852,20150509:2359,5.1,24,D
37852,20150510:2359,6.7,24,D
37852,20150511:2359,6.5,24,D
37852,20150512:2359,1.6,24,D
37852,20150513:2359,5.0,24,D
37852,20150514:2359,1.5,24,D
37852,20150515:2359,3.9,24,D
37852,20150516:2359,7.9,24,D
37852,20150517:2359,2.1,24,D
37852,20150518:2359,3.1,24,D
37852,20150519:2359,5.3,24,D
37852,20150520:2359,3.1,24,D
37852,20150521:2359,5.0,24,D
37852,20150522:2359,2.1,24,D
37852,20150523:2359,0.0,24,D
37852,20150524:2359,4.3,24,D
37852,20150525:2359,5.6,24,D
37852,20150526:2359,5.1,24,D
37852,20150527:2359,3.6,24,D
37852,20150528:2359,8.1,24,D
37852,20150529:2359,8.0,24,D
37852,20150530:2359,7.2,24,D
37852,20150531:2359,2.1,24,D
37852,20150601:2359,4.9,24,D
37852,20150602:2359,4.4,24,D
37852,20150603:2359,1.7,24,D
37852,20150604:2359,3.3,24,D
37852,20150605:2359,5.2,24,D
37852,20150606:2359,4.4,24,D
37852,20150607:2359,5.8,24,D
37852,20150608:2359,8.0,24,D
37852,20150609:2359,2.0,24,D
37852,20150610:2359,7.7,24,D
37852,20150611:2359,5.2,24,D
37852,20150612:2359,2.4,24,D
37852,20150613:2359,5.1,24,D
37852,20150614:2359,4.4,24,D
37852,20150615:2359,4.7,24,D
37852,20150616:2359,8.0,24,D
37852,20150617:2359,4.5,24,D
37852,20150618:2359,1.0,24,D
37852,20150619:2359,3.6,24,D
37852,20150620:2359,0.0,24,D
37852,20150621:2359,3.3,24,D
37852,20150622:2359,5.9,24,D
37852,20150623:2359,8.2,24,D
37852,20150624:2359,8.2,24,D
37852,20150625:2359,6.4,24,D
37852,20150626:2359,4.9,24,D
37852,20150627:2359,5.8,24,D
37852,20150628:2359,6.1,24,D
37852,20150629:2359,5.9,24,D
37852,20150630:2359,5.4,24,D
37852,20150701:2359,4.3,24,D
37852,20150702:2359,5.7,24,D
37852,20150703:2359,3.2,24,D
37852,20150704:2359,1.0,24,D
37852,20150705:2359,4.5,24,D
37852,20150706:2359,5.4,24,D
37852,20150707:2359,1.5,24,D
37852,20150708:2359,4.7,24,D
37852,20150709:2359,5.6,24,D
37852,20150710:2359,8.1,24,D
37852,20150711:2359,8.0,24,D
37852,20150712:2359,8.1,24,D
37852,20150713:2359,8.1,24,D
37852,20150714:2359,2.3,24,D
37852,20150715:2359,0.3,24,D
37852,20150716:2359,5.3,24,D
37852,20150717:2359,6.3,24,D
37852,20150718:2359,2.9,24,D
37852,20150719:2359,5.6,24,D
37852,20150720:2359,5.0,24,D
37852,20150721:2359,7.5,24,D
37852,20150722:2359,8.2,24,D
37852,20150723:2359,5.1,24,D
37852,20150724:2359,1.9,24,D
37852,20150725:2359,5.6,24,D
37852,20150726:2359,0.0,24,D
37852,20150727:2359,0.1,24,D
37852,20150728:2359,5.1,24,D
37852,20150729:2359,5.2,24,D
37852,20150730:2359,8.5,24,D
37852,20150731:2359,4.4,24,D
37852,20150801:2359,6.6,24,D
37852,20150802:2359,4.1,24,D
37852,20150803:2359,6.6,24,D
37852,20150804:2359,0.6,24,D
37852,20150805:2359,0.0,24,D
37852,20150806:2359,6.0,24,D
37852,20150807:2359,5.5,24,D
37852,20150808:2359,5.0,24,D
37852,20150809:2359,5.6,24,D
37852,20150810:2359,6.5,24,D
37852,20150811:2359,7.4,24,D
37852,20150812:2359,8.5,24,D
37852,20150813:2359,8.8,24,D
37852,20150814:2359,2.0,24,D
37852,20150815:2359,4.3,24,D
37852,20150816:2359,6.2,24,D
37852,20150817:2359,8.9,24,D
37852,20150818:2359,0.8,24,D
37852,20150819:2359,4.2,24,D
37852,20150820:2359,6.0,24,D
37852,20150821:2359,8.5,24,D
37852,20150822:2359,3.1,24,D
37852,20150823:2359,8.2,24,D
37852,20150824:2359,6.5,24,D
37852,20150825:2359,0.0,24,D
37852,20150826:2359,7.6,24,D
37852,20150827:2359,9.0,24,D
37852,20150828:2359,9.0,24,D
37852,20150829:2359,1.0,24,D
37852,20150830:2359,0.3,24,D
37852,20150831:2359,0.0,24,D
37852,20150901:2359,4.2,24,D
37852,20150902:2359,8.3,24,D
37852,20150903:2359,5.4,24,D
37852,20150904:2359,0.0,24,D
37852,20150905:2359,5.2,24,D
37852,20150906:2359,5.5,24,D
37852,20150907:2359,6.5,24,D
37852,20150908:2359,5.5,24,D
37852,20150909:2359,3.5,24,D
37852,20150910:2359,0.0,24,D
37852,20150911:2359,6.6,24,D
37852,20150912:2359,9.9,24,D
37852,20150913:2359,3.6,24,D
37852,20150914:2359,5.5,24,D
37852,20150915:2359,0.2,24,D
37852,20150916:2359,2.2,24,D
37852,20150917:2359,9.2,24,D
37852,20150918:2359,3.2,24,D
37852,20150919:2359,4.0,24,D
37852,20150920:2359,5.7,24,D
37852,20150921:2359,3.1,24,D
37852,20150922:2359,2.6,24,D
37852,20150923:2359,4.5,24,D
37852,20150924:2359,7.4,24,D
37852,20150925:2359,9.1,24,D
37852,20150926:2359,10.7,24,D
37852,20150927:2259,8.7,24,D
37852,20150928:2259,5.3,24,D
37852,20150929:2259,10.8,24,D
37852,20150930:2259,10.2,24,D
37852,20151001:2259,7.6,24,D
37852,20151002:2259,2.0,24,D
37852,20151003:2259,6.0,24,D
37852,20151004:2259,2.2,24,D
37852,20151005:2259,10.0,24,D
37852,20151006:2259,10.5,24,D
37852,20151007:2259,9.6,24,D
37852,20151008:2259,4.7,24,D
37852,20151009:2259,10.7,24,D
37852,20151010:2259,4.7,24,D
37852,20151011:2259,4.4,24,D
37852,20151012:2259,9.1,24,D
37852,20151013:2259,5.0,24,D
37852,20151014:2259,6.8,24,D
37852,20151015:2259,9.7,24,D
37852,20151016:2259,2.3,24,D
37852,20151017:2259,1.3,24,D
37852,20151018:2259,3.0,24,D
37852,20151019:2259,7.2,24,D
37852,20151020:2259,6.6,24,D
37852,20151021:2259,5.7,24,D
37852,20151022:2259,7.4,24,D
37852,20151023:2259,9.4,24,D
37852,20151024:2259,0.9,24,D
37852,20151025:2259,10.5,24,D
37852,20151026:2259,9.2,24,D
37852,20151027:2259,10.4,24,D
37852,20151028:2259,4.5,24,D
37852,20151029:2259,1.0,24,D
37852,20151030:2259,4.5,24,D
37852,20151031:2259,9.5,24,D
37852,20151101:2259,6.4,24,D
37852,20151102:2259,7.3,24,D
37852,20151103:2259,5.9,24,D
37852,20151104:2259,5.8,24,D
37852,20151105:2259,10.2,24,D
37852,20151106:2259,11.9,24,D
37852,20151107:2259,11.9,24,D
37852,20151108:2259,11.4,24,D
37852,20151109:2259,5.3,24,D
37852,20151110:2259,9.0,24,D
37852,20151111:2259,5.9,24,D
37852,20151112:2259,8.5,24,D
37852,20151113:2259,12.5,24,D
37852,20151114:2259,11.1,24,D
37852,20151115:2259,1.5,24,D
37852,20151116:2259,1.5,24,D
37852,20151117:2259,6.3,24,D
37852,20151118:2259,7.0,24,D
37852,20151119:2259,1.0,24,D
37852,20151120:2259,3.3,24,D
37852,20151121:2259,0.6,24,D
37852,20151122:2259,8.8,24,D
37852,20151123:2259,13.0,24,D
37852,20151124:2259,9.8,24,D
37852,20151125:2259,4.7,24,D
37852,20151126:2259,4.7,24,D
37852,20151127:2259,7.3,24,D
37852,20151128:2259,4.2,24,D
37852,20151129:2259,6.4,24,D
37852,20151130:2259,2.0,24,D
37852,20151201:2259,1.9,24,D
37852,20151202:2259,8.0,24,D
37852,20151203:2259,9.5,24,D
37852,20151204:2259,6.7,24,D
37852,20151205:2259,9.1,24,D
37852,20151206:2259,10.6,24,D
37852,20151207:2259,8.0,24,D
37852,20151208:2259,7.6,24,D
37852,20151209:2259,6.8,24,D
37852,20151210:2259,6.0,24,D
37852,20151211:2259,0.7,24,D
37852,20151212:2259,8.3,24,D
37852,20151213:2259,8.6,24,D
37852,20151214:2259,9.6,24,D
37852,20151215:2259,5.9,24,D
37852,20151216:2259,8.5,24,D
37852,20151217:2259,10.6,24,D
37852,20151218:2259,12.5,24,D
37852,20151219:2259,10.0,24,D
37852,20151220:2259,11.1,24,D
37852,20151221:2259,11.3,24,D
37852,20151222:2259,8.5,24,D
37852,20151223:2259,8.7,24,D
37852,20151224:2259,0.3,24,D
37852,20151225:2259,8.5,24,D
37852,20151226:2259,13.1,24,D
37852,20151227:2259,11.5,24,D
37852,20151228:2259,13.0,24,D
37852,20151229:2259,12.6,24,D
37852,20151230:2259,8.3,24,D
37852,20151231:2259,10.8,24,D
37852,20160101:2259,0.0,24,D
37852,20160102:2259,0.0,24,D
37852,20160103:2259,5.2,24,D
37852,20160104:2259,11.6,24,D
37852,20160105:2259,12.3,24,D
37852,20160106:2259,10.6,24,D
37852,20160107:2259,8.2,24,D
37852,20160108:2259,1.2,24,D
37852,20160109:2259,7.4,24,D
37852,20160110:2259,4.6,24,D
37852,20160111:2259,11.6,24,D
37852,20160112:2259,1.6,24,D
37852,20160113:2259,12.6,24,D
37852,20160114:2259,11.3,24,D
37852,20160115:2259,7.8,24,D
37852,20160116:2259,12.4,24,D
37852,20160117:2259,7.3,24,D
37852,20160118:2259,2.9,24,D
37852,20160119:2259,10.9,24,D
37852,20160120:2259,7.5,24,D
37852,20160121:2259,8.7,24,D
