Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200429171210

Parameters
Date range,01 Jan 2010 - 28 Apr 2020
Region type,Zone
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
22/03/2010,22/03/2010,N/A,LSI,Lower South Island,23.397
23/03/2010,23/03/2010,N/A,UNI,Upper North Island,30.499
23/03/2010,23/03/2010,N/A,CNI,Central North Island,24.659
23/03/2010,23/03/2010,N/A,LNI,Lower North Island,18.366
23/03/2010,23/03/2010,N/A,USI,Upper South Island,17.100
23/03/2010,23/03/2010,N/A,LSI,Lower South Island,24.077
24/03/2010,24/03/2010,N/A,UNI,Upper North Island,30.926
24/03/2010,24/03/2010,N/A,CNI,Central North Island,24.527
24/03/2010,24/03/2010,N/A,LNI,Lower North Island,19.222
24/03/2010,24/03/2010,N/A,USI,Upper South Island,17.286
24/03/2010,24/03/2010,N/A,LSI,Lower South Island,24.265
25/03/2010,25/03/2010,N/A,UNI,Upper North Island,30.381
25/03/2010,25/03/2010,N/A,CNI,Central North Island,23.215
25/03/2010,25/03/2010,N/A,LNI,Lower North Island,18.636
25/03/2010,25/03/2010,N/A,USI,Upper South Island,17.006
25/03/2010,25/03/2010,N/A,LSI,Lower South Island,24.854
26/03/2010,26/03/2010,N/A,UNI,Upper North Island,29.578
26/03/2010,26/03/2010,N/A,CNI,Central North Island,23.322
26/03/2010,26/03/2010,N/A,LNI,Lower North Island,19.028
26/03/2010,26/03/2010,N/A,USI,Upper South Island,16.692
26/03/2010,26/03/2010,N/A,LSI,Lower South Island,24.150
27/03/2010,27/03/2010,N/A,UNI,Upper North Island,25.172
27/03/2010,27/03/2010,N/A,CNI,Central North Island,22.783
27/03/2010,27/03/2010,N/A,LNI,Lower North Island,16.392
27/03/2010,27/03/2010,N/A,USI,Upper South Island,15.218
27/03/2010,27/03/2010,N/A,LSI,Lower South Island,23.362
28/03/2010,28/03/2010,N/A,UNI,Upper North Island,25.265
28/03/2010,28/03/2010,N/A,CNI,Central North Island,22.500
28/03/2010,28/03/2010,N/A,LNI,Lower North Island,16.196
28/03/2010,28/03/2010,N/A,USI,Upper South Island,14.793
28/03/2010,28/03/2010,N/A,LSI,Lower South Island,23.258
29/03/2010,29/03/2010,N/A,UNI,Upper North Island,29.975
29/03/2010,29/03/2010,N/A,CNI,Central North Island,24.046
29/03/2010,29/03/2010,N/A,LNI,Lower North Island,16.781
29/03/2010,29/03/2010,N/A,USI,Upper South Island,17.171
29/03/2010,29/03/2010,N/A,LSI,Lower South Island,24.205
30/03/2010,30/03/2010,N/A,UNI,Upper North Island,30.390
30/03/2010,30/03/2010,N/A,CNI,Central North Island,24.184
30/03/2010,30/03/2010,N/A,LNI,Lower North Island,16.980
30/03/2010,30/03/2010,N/A,USI,Upper South Island,17.232
30/03/2010,30/03/2010,N/A,LSI,Lower South Island,24.273
31/03/2010,31/03/2010,N/A,UNI,Upper North Island,30.119
31/03/2010,31/03/2010,N/A,CNI,Central North Island,24.130
31/03/2010,31/03/2010,N/A,LNI,Lower North Island,18.233
31/03/2010,31/03/2010,N/A,USI,Upper South Island,17.401
31/03/2010,31/03/2010,N/A,LSI,Lower South Island,24.344
01/04/2010,01/04/2010,N/A,UNI,Upper North Island,29.581
01/04/2010,01/04/2010,N/A,CNI,Central North Island,24.436
01/04/2010,01/04/2010,N/A,LNI,Lower North Island,19.345
01/04/2010,01/04/2010,N/A,USI,Upper South Island,16.983
01/04/2010,01/04/2010,N/A,LSI,Lower South Island,24.559
02/04/2010,02/04/2010,N/A,UNI,Upper North Island,23.866
02/04/2010,02/04/2010,N/A,CNI,Central North Island,22.026
02/04/2010,02/04/2010,N/A,LNI,Lower North Island,16.955
02/04/2010,02/04/2010,N/A,USI,Upper South Island,14.233
02/04/2010,02/04/2010,N/A,LSI,Lower South Island,23.303
03/04/2010,03/04/2010,N/A,UNI,Upper North Island,23.817
03/04/2010,03/04/2010,N/A,CNI,Central North Island,22.373
03/04/2010,03/04/2010,N/A,LNI,Lower North Island,17.484
03/04/2010,03/04/2010,N/A,USI,Upper South Island,14.109
03/04/2010,03/04/2010,N/A,LSI,Lower South Island,23.058
04/04/2010,04/04/2010,N/A,UNI,Upper North Island,23.592
04/04/2010,04/04/2010,N/A,CNI,Central North Island,21.770
04/04/2010,04/04/2010,N/A,LNI,Lower North Island,16.223
04/04/2010,04/04/2010,N/A,USI,Upper South Island,13.772
04/04/2010,04/04/2010,N/A,LSI,Lower South Island,23.463
05/04/2010,05/04/2010,N/A,UNI,Upper North Island,24.018
05/04/2010,05/04/2010,N/A,CNI,Central North Island,21.995
05/04/2010,05/04/2010,N/A,LNI,Lower North Island,15.503
05/04/2010,05/04/2010,N/A,USI,Upper South Island,13.670
05/04/2010,05/04/2010,N/A,LSI,Lower South Island,22.775
06/04/2010,06/04/2010,N/A,UNI,Upper North Island,29.105
06/04/2010,06/04/2010,N/A,CNI,Central North Island,23.830
06/04/2010,06/04/2010,N/A,LNI,Lower North Island,18.181
06/04/2010,06/04/2010,N/A,USI,Upper South Island,16.328
06/04/2010,06/04/2010,N/A,LSI,Lower South Island,23.716
07/04/2010,07/04/2010,N/A,UNI,Upper North Island,30.166
07/04/2010,07/04/2010,N/A,CNI,Central North Island,24.398
07/04/2010,07/04/2010,N/A,LNI,Lower North Island,18.069
07/04/2010,07/04/2010,N/A,USI,Upper South Island,16.248
07/04/2010,07/04/2010,N/A,LSI,Lower South Island,24.266
08/04/2010,08/04/2010,N/A,UNI,Upper North Island,30.053
08/04/2010,08/04/2010,N/A,CNI,Central North Island,24.551
08/04/2010,08/04/2010,N/A,LNI,Lower North Island,16.343
08/04/2010,08/04/2010,N/A,USI,Upper South Island,16.565
08/04/2010,08/04/2010,N/A,LSI,Lower South Island,24.313
09/04/2010,09/04/2010,N/A,UNI,Upper North Island,29.899
09/04/2010,09/04/2010,N/A,CNI,Central North Island,23.984
09/04/2010,09/04/2010,N/A,LNI,Lower North Island,15.424
09/04/2010,09/04/2010,N/A,USI,Upper South Island,16.263
09/04/2010,09/04/2010,N/A,LSI,Lower South Island,23.894
10/04/2010,10/04/2010,N/A,UNI,Upper North Island,25.886
10/04/2010,10/04/2010,N/A,CNI,Central North Island,22.669
10/04/2010,10/04/2010,N/A,LNI,Lower North Island,13.478
10/04/2010,10/04/2010,N/A,USI,Upper South Island,14.561
10/04/2010,10/04/2010,N/A,LSI,Lower South Island,22.936
11/04/2010,11/04/2010,N/A,UNI,Upper North Island,24.807
11/04/2010,11/04/2010,N/A,CNI,Central North Island,22.487
11/04/2010,11/04/2010,N/A,LNI,Lower North Island,15.965
11/04/2010,11/04/2010,N/A,USI,Upper South Island,13.906
11/04/2010,11/04/2010,N/A,LSI,Lower South Island,22.888
12/04/2010,12/04/2010,N/A,UNI,Upper North Island,29.998
12/04/2010,12/04/2010,N/A,CNI,Central North Island,23.305
12/04/2010,12/04/2010,N/A,LNI,Lower North Island,18.873
12/04/2010,12/04/2010,N/A,USI,Upper South Island,16.420
12/04/2010,12/04/2010,N/A,LSI,Lower South Island,23.913
13/04/2010,13/04/2010,N/A,UNI,Upper North Island,30.458
13/04/2010,13/04/2010,N/A,CNI,Central North Island,23.175
13/04/2010,13/04/2010,N/A,LNI,Lower North Island,19.297
13/04/2010,13/04/2010,N/A,USI,Upper South Island,17.464
13/04/2010,13/04/2010,N/A,LSI,Lower South Island,24.321
14/04/2010,14/04/2010,N/A,UNI,Upper North Island,30.682
14/04/2010,14/04/2010,N/A,CNI,Central North Island,22.470
14/04/2010,14/04/2010,N/A,LNI,Lower North Island,19.806
14/04/2010,14/04/2010,N/A,USI,Upper South Island,17.096
14/04/2010,14/04/2010,N/A,LSI,Lower South Island,24.121
15/04/2010,15/04/2010,N/A,UNI,Upper North Island,30.664
15/04/2010,15/04/2010,N/A,CNI,Central North Island,23.352
15/04/2010,15/04/2010,N/A,LNI,Lower North Island,20.351
15/04/2010,15/04/2010,N/A,USI,Upper South Island,17.158
15/04/2010,15/04/2010,N/A,LSI,Lower South Island,24.445
16/04/2010,16/04/2010,N/A,UNI,Upper North Island,30.174
16/04/2010,16/04/2010,N/A,CNI,Central North Island,23.195
16/04/2010,16/04/2010,N/A,LNI,Lower North Island,17.984
16/04/2010,16/04/2010,N/A,USI,Upper South Island,16.797
16/04/2010,16/04/2010,N/A,LSI,Lower South Island,24.384
17/04/2010,17/04/2010,N/A,UNI,Upper North Island,26.565
17/04/2010,17/04/2010,N/A,CNI,Central North Island,21.904
17/04/2010,17/04/2010,N/A,LNI,Lower North Island,17.480
17/04/2010,17/04/2010,N/A,USI,Upper South Island,14.927
17/04/2010,17/04/2010,N/A,LSI,Lower South Island,23.376
18/04/2010,18/04/2010,N/A,UNI,Upper North Island,25.491
18/04/2010,18/04/2010,N/A,CNI,Central North Island,21.406
18/04/2010,18/04/2010,N/A,LNI,Lower North Island,14.784
18/04/2010,18/04/2010,N/A,USI,Upper South Island,14.160
18/04/2010,18/04/2010,N/A,LSI,Lower South Island,23.158
19/04/2010,19/04/2010,N/A,UNI,Upper North Island,30.369
19/04/2010,19/04/2010,N/A,CNI,Central North Island,23.675
19/04/2010,19/04/2010,N/A,LNI,Lower North Island,18.525
19/04/2010,19/04/2010,N/A,USI,Upper South Island,16.477
19/04/2010,19/04/2010,N/A,LSI,Lower South Island,24.285
20/04/2010,20/04/2010,N/A,UNI,Upper North Island,31.176
20/04/2010,20/04/2010,N/A,CNI,Central North Island,23.452
20/04/2010,20/04/2010,N/A,LNI,Lower North Island,16.791
20/04/2010,20/04/2010,N/A,USI,Upper South Island,16.625
20/04/2010,20/04/2010,N/A,LSI,Lower South Island,24.378
21/04/2010,21/04/2010,N/A,UNI,Upper North Island,31.038
21/04/2010,21/04/2010,N/A,CNI,Central North Island,24.053
21/04/2010,21/04/2010,N/A,LNI,Lower North Island,18.350
21/04/2010,21/04/2010,N/A,USI,Upper South Island,16.828
21/04/2010,21/04/2010,N/A,LSI,Lower South Island,23.974
22/04/2010,22/04/2010,N/A,UNI,Upper North Island,31.061
22/04/2010,22/04/2010,N/A,CNI,Central North Island,23.465
22/04/2010,22/04/2010,N/A,LNI,Lower North Island,19.549
22/04/2010,22/04/2010,N/A,USI,Upper South Island,17.076
22/04/2010,22/04/2010,N/A,LSI,Lower South Island,24.420
23/04/2010,23/04/2010,N/A,UNI,Upper North Island,30.360
23/04/2010,23/04/2010,N/A,CNI,Central North Island,23.824
23/04/2010,23/04/2010,N/A,LNI,Lower North Island,19.724
23/04/2010,23/04/2010,N/A,USI,Upper South Island,16.456
23/04/2010,23/04/2010,N/A,LSI,Lower South Island,24.031
24/04/2010,24/04/2010,N/A,UNI,Upper North Island,25.914
24/04/2010,24/04/2010,N/A,CNI,Central North Island,21.830
24/04/2010,24/04/2010,N/A,LNI,Lower North Island,14.909
24/04/2010,24/04/2010,N/A,USI,Upper South Island,15.077
24/04/2010,24/04/2010,N/A,LSI,Lower South Island,23.724
25/04/2010,25/04/2010,N/A,UNI,Upper North Island,24.168
25/04/2010,25/04/2010,N/A,CNI,Central North Island,21.171
25/04/2010,25/04/2010,N/A,LNI,Lower North Island,15.840
25/04/2010,25/04/2010,N/A,USI,Upper South Island,13.407
25/04/2010,25/04/2010,N/A,LSI,Lower South Island,22.965
26/04/2010,26/04/2010,N/A,UNI,Upper North Island,29.956
26/04/2010,26/04/2010,N/A,CNI,Central North Island,23.634
26/04/2010,26/04/2010,N/A,LNI,Lower North Island,16.850
26/04/2010,26/04/2010,N/A,USI,Upper South Island,16.031
26/04/2010,26/04/2010,N/A,LSI,Lower South Island,24.444
27/04/2010,27/04/2010,N/A,UNI,Upper North Island,30.956
27/04/2010,27/04/2010,N/A,CNI,Central North Island,24.551
27/04/2010,27/04/2010,N/A,LNI,Lower North Island,17.489
27/04/2010,27/04/2010,N/A,USI,Upper South Island,16.639
27/04/2010,27/04/2010,N/A,LSI,Lower South Island,24.428
28/04/2010,28/04/2010,N/A,UNI,Upper North Island,30.431
28/04/2010,28/04/2010,N/A,CNI,Central North Island,24.023
28/04/2010,28/04/2010,N/A,LNI,Lower North Island,20.312
28/04/2010,28/04/2010,N/A,USI,Upper South Island,15.988
28/04/2010,28/04/2010,N/A,LSI,Lower South Island,23.920
29/04/2010,29/04/2010,N/A,UNI,Upper North Island,30.188
29/04/2010,29/04/2010,N/A,CNI,Central North Island,24.414
29/04/2010,29/04/2010,N/A,LNI,Lower North Island,19.725
29/04/2010,29/04/2010,N/A,USI,Upper South Island,16.131
29/04/2010,29/04/2010,N/A,LSI,Lower South Island,23.878
30/04/2010,30/04/2010,N/A,UNI,Upper North Island,29.976
30/04/2010,30/04/2010,N/A,CNI,Central North Island,24.025
30/04/2010,30/04/2010,N/A,LNI,Lower North Island,19.732
30/04/2010,30/04/2010,N/A,USI,Upper South Island,15.423
30/04/2010,30/04/2010,N/A,LSI,Lower South Island,23.699
01/05/2010,01/05/2010,N/A,UNI,Upper North Island,26.218
01/05/2010,01/05/2010,N/A,CNI,Central North Island,22.801
01/05/2010,01/05/2010,N/A,LNI,Lower North Island,16.173
01/05/2010,01/05/2010,N/A,USI,Upper South Island,14.112
01/05/2010,01/05/2010,N/A,LSI,Lower South Island,23.622
02/05/2010,02/05/2010,N/A,UNI,Upper North Island,25.879
02/05/2010,02/05/2010,N/A,CNI,Central North Island,22.300
02/05/2010,02/05/2010,N/A,LNI,Lower North Island,14.229
02/05/2010,02/05/2010,N/A,USI,Upper South Island,13.956
02/05/2010,02/05/2010,N/A,LSI,Lower South Island,23.275
03/05/2010,03/05/2010,N/A,UNI,Upper North Island,31.767
03/05/2010,03/05/2010,N/A,CNI,Central North Island,25.568
03/05/2010,03/05/2010,N/A,LNI,Lower North Island,20.369
03/05/2010,03/05/2010,N/A,USI,Upper South Island,16.570
03/05/2010,03/05/2010,N/A,LSI,Lower South Island,24.289
04/05/2010,04/05/2010,N/A,UNI,Upper North Island,31.628
04/05/2010,04/05/2010,N/A,CNI,Central North Island,25.089
04/05/2010,04/05/2010,N/A,LNI,Lower North Island,17.314
04/05/2010,04/05/2010,N/A,USI,Upper South Island,16.609
04/05/2010,04/05/2010,N/A,LSI,Lower South Island,24.628
05/05/2010,05/05/2010,N/A,UNI,Upper North Island,31.864
05/05/2010,05/05/2010,N/A,CNI,Central North Island,25.643
05/05/2010,05/05/2010,N/A,LNI,Lower North Island,16.759
05/05/2010,05/05/2010,N/A,USI,Upper South Island,17.067
05/05/2010,05/05/2010,N/A,LSI,Lower South Island,24.425
06/05/2010,06/05/2010,N/A,UNI,Upper North Island,32.288
06/05/2010,06/05/2010,N/A,CNI,Central North Island,25.261
06/05/2010,06/05/2010,N/A,LNI,Lower North Island,19.520
06/05/2010,06/05/2010,N/A,USI,Upper South Island,16.487
06/05/2010,06/05/2010,N/A,LSI,Lower South Island,24.385
07/05/2010,07/05/2010,N/A,UNI,Upper North Island,31.201
07/05/2010,07/05/2010,N/A,CNI,Central North Island,25.141
07/05/2010,07/05/2010,N/A,LNI,Lower North Island,19.825
07/05/2010,07/05/2010,N/A,USI,Upper South Island,16.224
07/05/2010,07/05/2010,N/A,LSI,Lower South Island,24.060
08/05/2010,08/05/2010,N/A,UNI,Upper North Island,27.300
08/05/2010,08/05/2010,N/A,CNI,Central North Island,23.813
08/05/2010,08/05/2010,N/A,LNI,Lower North Island,16.551
08/05/2010,08/05/2010,N/A,USI,Upper South Island,14.547
08/05/2010,08/05/2010,N/A,LSI,Lower South Island,23.323
09/05/2010,09/05/2010,N/A,UNI,Upper North Island,25.836
09/05/2010,09/05/2010,N/A,CNI,Central North Island,22.490
09/05/2010,09/05/2010,N/A,LNI,Lower North Island,14.378
09/05/2010,09/05/2010,N/A,USI,Upper South Island,13.938
09/05/2010,09/05/2010,N/A,LSI,Lower South Island,23.168
10/05/2010,10/05/2010,N/A,UNI,Upper North Island,30.544
10/05/2010,10/05/2010,N/A,CNI,Central North Island,23.813
10/05/2010,10/05/2010,N/A,LNI,Lower North Island,16.480
10/05/2010,10/05/2010,N/A,USI,Upper South Island,16.052
10/05/2010,10/05/2010,N/A,LSI,Lower South Island,23.958
11/05/2010,11/05/2010,N/A,UNI,Upper North Island,31.713
11/05/2010,11/05/2010,N/A,CNI,Central North Island,23.487
11/05/2010,11/05/2010,N/A,LNI,Lower North Island,17.059
11/05/2010,11/05/2010,N/A,USI,Upper South Island,16.765
11/05/2010,11/05/2010,N/A,LSI,Lower South Island,24.273
12/05/2010,12/05/2010,N/A,UNI,Upper North Island,32.211
12/05/2010,12/05/2010,N/A,CNI,Central North Island,23.748
12/05/2010,12/05/2010,N/A,LNI,Lower North Island,18.080
12/05/2010,12/05/2010,N/A,USI,Upper South Island,16.353
12/05/2010,12/05/2010,N/A,LSI,Lower South Island,24.604
13/05/2010,13/05/2010,N/A,UNI,Upper North Island,30.964
13/05/2010,13/05/2010,N/A,CNI,Central North Island,23.156
13/05/2010,13/05/2010,N/A,LNI,Lower North Island,17.548
13/05/2010,13/05/2010,N/A,USI,Upper South Island,15.327
13/05/2010,13/05/2010,N/A,LSI,Lower South Island,24.352
14/05/2010,14/05/2010,N/A,UNI,Upper North Island,30.152
14/05/2010,14/05/2010,N/A,CNI,Central North Island,23.110
14/05/2010,14/05/2010,N/A,LNI,Lower North Island,16.595
14/05/2010,14/05/2010,N/A,USI,Upper South Island,15.341
14/05/2010,14/05/2010,N/A,LSI,Lower South Island,24.198
15/05/2010,15/05/2010,N/A,UNI,Upper North Island,26.983
15/05/2010,15/05/2010,N/A,CNI,Central North Island,22.405
15/05/2010,15/05/2010,N/A,LNI,Lower North Island,14.340
15/05/2010,15/05/2010,N/A,USI,Upper South Island,13.975
15/05/2010,15/05/2010,N/A,LSI,Lower South Island,23.225
16/05/2010,16/05/2010,N/A,UNI,Upper North Island,25.922
16/05/2010,16/05/2010,N/A,CNI,Central North Island,20.946
16/05/2010,16/05/2010,N/A,LNI,Lower North Island,14.157
16/05/2010,16/05/2010,N/A,USI,Upper South Island,14.484
16/05/2010,16/05/2010,N/A,LSI,Lower South Island,23.497
17/05/2010,17/05/2010,N/A,UNI,Upper North Island,30.713
17/05/2010,17/05/2010,N/A,CNI,Central North Island,23.150
17/05/2010,17/05/2010,N/A,LNI,Lower North Island,15.907
17/05/2010,17/05/2010,N/A,USI,Upper South Island,16.849
17/05/2010,17/05/2010,N/A,LSI,Lower South Island,24.282
18/05/2010,18/05/2010,N/A,UNI,Upper North Island,31.976
18/05/2010,18/05/2010,N/A,CNI,Central North Island,24.051
18/05/2010,18/05/2010,N/A,LNI,Lower North Island,17.693
18/05/2010,18/05/2010,N/A,USI,Upper South Island,16.634
18/05/2010,18/05/2010,N/A,LSI,Lower South Island,24.268
19/05/2010,19/05/2010,N/A,UNI,Upper North Island,31.926
19/05/2010,19/05/2010,N/A,CNI,Central North Island,23.665
19/05/2010,19/05/2010,N/A,LNI,Lower North Island,17.697
19/05/2010,19/05/2010,N/A,USI,Upper South Island,16.925
19/05/2010,19/05/2010,N/A,LSI,Lower South Island,24.666
20/05/2010,20/05/2010,N/A,UNI,Upper North Island,33.840
20/05/2010,20/05/2010,N/A,CNI,Central North Island,24.336
20/05/2010,20/05/2010,N/A,LNI,Lower North Island,17.679
20/05/2010,20/05/2010,N/A,USI,Upper South Island,16.845
20/05/2010,20/05/2010,N/A,LSI,Lower South Island,24.449
21/05/2010,21/05/2010,N/A,UNI,Upper North Island,34.396
21/05/2010,21/05/2010,N/A,CNI,Central North Island,25.154
21/05/2010,21/05/2010,N/A,LNI,Lower North Island,20.621
21/05/2010,21/05/2010,N/A,USI,Upper South Island,16.664
21/05/2010,21/05/2010,N/A,LSI,Lower South Island,24.590
22/05/2010,22/05/2010,N/A,UNI,Upper North Island,28.230
22/05/2010,22/05/2010,N/A,CNI,Central North Island,23.009
22/05/2010,22/05/2010,N/A,LNI,Lower North Island,15.036
22/05/2010,22/05/2010,N/A,USI,Upper South Island,14.859
22/05/2010,22/05/2010,N/A,LSI,Lower South Island,23.425
23/05/2010,23/05/2010,N/A,UNI,Upper North Island,29.601
23/05/2010,23/05/2010,N/A,CNI,Central North Island,23.655
23/05/2010,23/05/2010,N/A,LNI,Lower North Island,15.874
23/05/2010,23/05/2010,N/A,USI,Upper South Island,14.724
23/05/2010,23/05/2010,N/A,LSI,Lower South Island,23.258
24/05/2010,24/05/2010,N/A,UNI,Upper North Island,33.103
24/05/2010,24/05/2010,N/A,CNI,Central North Island,25.286
24/05/2010,24/05/2010,N/A,LNI,Lower North Island,18.012
24/05/2010,24/05/2010,N/A,USI,Upper South Island,17.446
24/05/2010,24/05/2010,N/A,LSI,Lower South Island,24.107
25/05/2010,25/05/2010,N/A,UNI,Upper North Island,33.666
25/05/2010,25/05/2010,N/A,CNI,Central North Island,24.818
25/05/2010,25/05/2010,N/A,LNI,Lower North Island,18.776
25/05/2010,25/05/2010,N/A,USI,Upper South Island,17.801
25/05/2010,25/05/2010,N/A,LSI,Lower South Island,24.399
26/05/2010,26/05/2010,N/A,UNI,Upper North Island,33.228
26/05/2010,26/05/2010,N/A,CNI,Central North Island,24.744
26/05/2010,26/05/2010,N/A,LNI,Lower North Island,18.951
26/05/2010,26/05/2010,N/A,USI,Upper South Island,18.047
26/05/2010,26/05/2010,N/A,LSI,Lower South Island,24.407
27/05/2010,27/05/2010,N/A,UNI,Upper North Island,33.413
27/05/2010,27/05/2010,N/A,CNI,Central North Island,25.070
27/05/2010,27/05/2010,N/A,LNI,Lower North Island,22.131
27/05/2010,27/05/2010,N/A,USI,Upper South Island,19.512
27/05/2010,27/05/2010,N/A,LSI,Lower South Island,25.271
28/05/2010,28/05/2010,N/A,UNI,Upper North Island,32.277
28/05/2010,28/05/2010,N/A,CNI,Central North Island,25.177
28/05/2010,28/05/2010,N/A,LNI,Lower North Island,24.058
28/05/2010,28/05/2010,N/A,USI,Upper South Island,20.091
28/05/2010,28/05/2010,N/A,LSI,Lower South Island,25.528
29/05/2010,29/05/2010,N/A,UNI,Upper North Island,28.947
29/05/2010,29/05/2010,N/A,CNI,Central North Island,22.954
29/05/2010,29/05/2010,N/A,LNI,Lower North Island,19.395
29/05/2010,29/05/2010,N/A,USI,Upper South Island,17.391
29/05/2010,29/05/2010,N/A,LSI,Lower South Island,24.068
30/05/2010,30/05/2010,N/A,UNI,Upper North Island,28.174
30/05/2010,30/05/2010,N/A,CNI,Central North Island,23.014
30/05/2010,30/05/2010,N/A,LNI,Lower North Island,18.532
30/05/2010,30/05/2010,N/A,USI,Upper South Island,16.193
30/05/2010,30/05/2010,N/A,LSI,Lower South Island,23.581
31/05/2010,31/05/2010,N/A,UNI,Upper North Island,34.135
31/05/2010,31/05/2010,N/A,CNI,Central North Island,25.668
31/05/2010,31/05/2010,N/A,LNI,Lower North Island,19.127
31/05/2010,31/05/2010,N/A,USI,Upper South Island,18.897
31/05/2010,31/05/2010,N/A,LSI,Lower South Island,24.469
01/06/2010,01/06/2010,N/A,UNI,Upper North Island,34.425
01/06/2010,01/06/2010,N/A,CNI,Central North Island,25.696
01/06/2010,01/06/2010,N/A,LNI,Lower North Island,21.742
01/06/2010,01/06/2010,N/A,USI,Upper South Island,19.344
01/06/2010,01/06/2010,N/A,LSI,Lower South Island,25.276
02/06/2010,02/06/2010,N/A,UNI,Upper North Island,32.979
02/06/2010,02/06/2010,N/A,CNI,Central North Island,24.048
02/06/2010,02/06/2010,N/A,LNI,Lower North Island,19.492
02/06/2010,02/06/2010,N/A,USI,Upper South Island,18.975
02/06/2010,02/06/2010,N/A,LSI,Lower South Island,25.096
03/06/2010,03/06/2010,N/A,UNI,Upper North Island,33.266
03/06/2010,03/06/2010,N/A,CNI,Central North Island,24.662
03/06/2010,03/06/2010,N/A,LNI,Lower North Island,17.980
03/06/2010,03/06/2010,N/A,USI,Upper South Island,18.237
03/06/2010,03/06/2010,N/A,LSI,Lower South Island,24.901
04/06/2010,04/06/2010,N/A,UNI,Upper North Island,33.043
04/06/2010,04/06/2010,N/A,CNI,Central North Island,24.877
04/06/2010,04/06/2010,N/A,LNI,Lower North Island,17.296
04/06/2010,04/06/2010,N/A,USI,Upper South Island,18.326
04/06/2010,04/06/2010,N/A,LSI,Lower South Island,24.598
05/06/2010,05/06/2010,N/A,UNI,Upper North Island,28.873
05/06/2010,05/06/2010,N/A,CNI,Central North Island,23.014
05/06/2010,05/06/2010,N/A,LNI,Lower North Island,16.610
05/06/2010,05/06/2010,N/A,USI,Upper South Island,16.013
05/06/2010,05/06/2010,N/A,LSI,Lower South Island,23.697
06/06/2010,06/06/2010,N/A,UNI,Upper North Island,27.356
06/06/2010,06/06/2010,N/A,CNI,Central North Island,21.884
06/06/2010,06/06/2010,N/A,LNI,Lower North Island,16.922
